"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"MN",20210307,21470,4634,39044,327714,6470,556,8424,43792,408312,43792,37907,490011,90,259,319,203,6238,109,203,101,6,23,5440,6550,457,1470,3007,2202,22665,1111,2202,665,31,237,16798,25978,,,,,,,,,,,,
"MN",20210303,21179,4609,38593,324799,6743,545,8313,43504,404781,43504,38149,486434,89,255,318,200,6196,111,200,95,6,23,5410,6507,454,1442,2982,2173,22414,1276,2173,664,30,238,16604,25863,,,,,,,,,,,,
"MN",20210228,21106,4597,38492,323312,6718,545,8222,43383,402992,43383,38219,484594,89,255,316,197,6174,112,197,92,6,24,5392,6483,454,1442,2982,2173,22414,1132,2173,664,30,238,16604,25719,,,,,,,,,,,,
"MN",20210224,20905,4566,38279,320324,6660,542,8213,43060,399489,43060,38296,480845,88,253,312,195,6132,116,195,92,6,23,5358,6443,454,1428,2961,2146,22130,1303,2146,632,30,235,16390,25579,,,,,,,,,,,,
"MN",20210221,20778,4553,38168,318946,6648,540,8140,42899,397773,42899,38364,479036,88,253,311,195,6121,116,195,92,6,23,5348,6432,454,1428,2961,2146,22130,1179,2146,632,30,235,16390,25455,,,,,,,,,,,,
"MN",20210217,20595,4530,37972,316084,6577,537,7968,42609,394263,42609,38507,475379,87,251,309,194,6079,117,194,91,6,23,5312,6390,449,1405,2922,2118,21800,1369,2118,620,29,229,16146,25287,,,,,,,,,,,,
"MN",20210214,20509,4520,37878,314712,6559,538,7876,42481,392592,42481,38494,473567,87,249,309,193,6067,116,193,91,6,23,5302,6376,449,1405,2922,2118,21800,1238,2118,620,29,229,16146,25156,,,,,,,,,,,,
"MN",20210210,20323,4467,37655,311910,6494,530,7693,42229,389072,42229,38604,469905,87,244,307,191,6012,116,191,90,6,23,5255,6319,446,1394,2889,2090,21382,1452,2090,596,29,219,15809,24924,,,,,,,,,,,,
"MN",20210207,20265,4461,37537,310511,6465,526,7606,42109,387371,42109,38638,468118,87,244,306,191,5992,116,191,90,6,24,5235,6299,446,1394,2889,2090,21382,1273,2090,596,29,219,15809,24745,,,,,,,,,,,,
"MN",20210203,20100,4433,37257,307201,6404,517,7391,41775,383303,41775,38688,463766,87,239,303,187,5930,117,187,88,6,23,5184,6234,434,1368,2854,2055,20978,1460,2055,572,29,216,15505,24493,,,,,,,,,,,,
"MN",20210131,20016,4415,37132,305681,6377,515,7309,41583,381445,41583,38779,461807,87,234,300,185,5897,118,185,88,6,23,5159,6200,434,1368,2854,2055,20978,1275,2055,572,29,216,15505,24308,,,,,,,,,,,,
"MN",20210127,19840,4383,36841,302393,6272,512,7097,41184,377338,41184,38795,457317,88,230,300,183,5826,115,183,84,6,22,5096,6124,427,1347,2805,2009,20561,1503,2009,548,28,212,15194,24073,,,,,,,,,,,,
"MN",20210124,19716,4359,36697,300591,6251,511,7005,40956,375130,40956,38903,454989,87,224,299,181,5797,117,181,83,6,22,5076,6095,427,1347,2805,2009,20561,1314,2009,548,28,212,15194,23884,,,,,,,,,,,,
