"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"IL",20210307,27074,1492,110701,470333,41054,1125,,219967,651779,219967,326589,1198335,26,737,3668,3291,16773,2950,3291,,20,120,12202,23014,,,,,,,,,,,,,15305,720684,1362411,1263482,8717712,8658996,1263482,,18976,534214,6066122,18640190
"IL",20210303,26699,1467,109838,465088,40637,1117,,218440,644846,218440,328234,1191520,26,735,3646,3262,16668,2923,3262,,20,123,12118,22853,,,,,,,,,,,,,14954,700911,1335717,1241793,8544879,8528850,1241793,,18510,524856,5949931,18315522
"IL",20210228,26532,1460,109364,462072,40417,1116,,217645,640961,217645,328090,1186696,25,733,3630,3243,16582,2910,3243,,20,120,12054,22735,,,,,,,,,,,,,14791,690094,1319840,1229335,8440170,8466748,1229335,,18317,520169,5876959,18136253
"IL",20210224,26300,1454,108573,458272,40113,1107,,216461,635819,216461,327062,1179342,25,731,3609,3228,16456,2891,3228,,20,122,11949,22575,,,,,,,,,,,,,14482,672028,1294141,1208823,8276175,8319539,1208823,,17868,511347,5766309,17804537
"IL",20210221,26123,1451,108086,455515,39930,1101,,215726,632206,215726,326477,1174409,25,727,3589,3210,16372,2884,3210,,19,120,11892,22466,,,,,,,,,,,,,14290,661109,1279380,1196555,8171415,8254830,1196555,,17618,506614,5692404,17622800
"IL",20210217,25773,1437,106960,448628,39647,1082,,213866,623527,213866,329324,1166717,24,717,3569,3183,16190,2851,3183,,18,121,11741,22224,,,,,,,,,,,,,14027,643701,1255831,1178424,8016032,8126358,1178424,,17178,498330,5586965,17320814
"IL",20210214,25643,1428,106583,446425,39473,1075,,213254,620627,213254,328273,1162154,24,714,3552,3155,16124,2842,3155,,18,119,11697,22121,,,,,,,,,,,,,13888,633814,1243152,1168069,7928412,8075377,1168069,,17070,493953,5526535,17171858
"IL",20210210,25214,1404,105375,438120,39237,1055,,211176,610405,211176,331414,1152995,24,705,3513,3131,15928,2810,3131,,18,118,11550,21869,,,,,,,,,,,,,13536,614951,1217176,1146262,7756269,7919854,1146262,,16550,485161,5408895,16822385
"IL",20210207,25006,1395,104786,434835,39031,1054,,210358,606107,210358,329876,1146341,24,700,3498,3109,15845,2784,3109,,18,117,11488,21738,,,,,,,,,,,,,13365,605389,1202212,1134342,7651712,7850531,1134342,,16322,480297,5334127,16636585
"IL",20210203,24520,1369,103253,425928,38709,1038,,207760,594817,207760,331654,1134231,24,694,3467,3067,15629,2724,3067,,18,116,11310,21420,,,,,,,,,,,,,12996,586370,1174461,1112358,7472844,7673146,1112358,,15865,470742,5212410,16258348
"IL",20210131,24224,1359,102467,421319,38475,1030,,206408,588874,206408,331019,1126301,24,693,3448,3038,15532,2683,3038,,18,115,11234,21253,,,,,,,,,,,,,12811,576021,1160545,1099567,7366780,7572945,1099567,,15629,465774,5136000,16039292
"IL",20210127,23817,1344,100901,413657,37982,1018,,204050,578719,204050,329412,1112181,23,680,3403,2993,15311,2645,2993,,18,114,11073,20949,,,,,,,,,,,,,12411,557029,1132006,1075106,7180055,7378282,1075106,,15186,456094,5007329,15633443
"IL",20210124,23494,1337,99897,408665,37691,1006,,202302,572090,202302,327427,1101819,23,675,3385,2958,15141,2581,2958,,18,111,10929,20680,,,,,,,,,,,,,12186,545078,1115092,1059719,7061237,7288876,1059719,,14957,450033,4923891,15409832
"IL",20210120,22884,1301,97768,397751,37070,987,,198666,557761,198666,324927,1081354,23,662,3326,2903,14862,2520,2903,,16,113,10722,20285,,,,,,,,,,,,,11811,526120,1085804,1033608,6866235,7084806,1033608,,14441,440081,4787978,14984649
"IL",20210117,22567,1271,96613,391270,36673,981,,196426,549375,196426,323028,1068829,22,656,3293,2880,14696,2474,2880,,16,110,10599,20050,,,,,,,,,,,,,11572,517492,1070268,1018882,6759419,6985692,1018882,,14269,434252,4711566,14763993
"IL",20210113,21975,1242,94410,380981,35848,968,,192666,535424,192666,317940,1046030,22,641,3243,2845,14381,2391,2845,,16,108,10351,19617,,,,,,,,,,,,,11205,503913,1040450,993777,6576306,6769501,993777,,13804,423743,4583191,14339584
"IL",20210110,21438,1222,92695,372030,35257,947,,189259,523589,189259,315902,1028750,22,627,3212,2803,14160,2330,2803,,16,108,10175,19293,,,,,,,,,,,,,11015,496593,1025383,978869,6470704,6653716,978869,,13556,418088,4506069,14103289
"IL",20210106,20345,1170,88916,351820,33799,910,,181763,496960,181763,320565,999288,21,602,3126,2729,13548,2458,2729,,16,102,9681,18735,,,,,,,,,,,,,10596,479981,986825,944260,6215630,6538538,944260,,13098,402385,4322745,13698428
"IL",20210103,20230,1163,33627,349595,33627,907,,181020,494058,181020,304743,979821,21,598,3112,2708,13493,2121,2708,,16,102,9644,18322,,,,,,,,,,,,,10547,478208,983114,940251,6190462,6351404,940251,,13054,400581,4304958,13482117
"IL",20201230,19632,1139,86757,337553,32777,890,,176980,478748,176980,299652,955380,20,585,3062,2655,13159,1997,2655,,16,101,9375,17811,,,,,,,,,,,,,10369,472022,964459,924335,6071243,6182439,924335,,12839,393320,4218234,13178017
"IL",20201227,19145,1121,85221,327665,32113,874,,173818,466139,173818,297952,937909,20,575,3025,2619,12828,1889,2619,,16,96,9096,17336,,,,,,,,,,,,,10214,466576,951047,912181,5976938,6096493,912181,,12680,388223,4148198,12985612
"IL",20201223,18472,1103,83397,317012,31402,854,,169816,452240,169816,296014,918070,19,553,2969,2553,12492,1797,2553,,15,95,8841,16842,,,,,,,,,,,,,10001,458983,932707,895874,5852776,5939421,895874,,12452,379881,4058752,12688071
"IL",20201220,17996,1084,81990,309007,30708,836,,167071,441621,167071,291678,900370,19,535,2926,2500,12206,1701,2500,,14,94,8618,16407,,,,,,,,,,,,,9817,451996,917241,880575,5742303,5811647,880575,,12279,372980,3977990,12434525
"IL",20201216,17327,1029,79665,297235,29756,811,,162320,425823,162320,282457,870600,18,520,2857,2440,11738,1599,2440,,13,88,8242,15777,,,,,,,,,,,,,9459,440157,891066,857635,5571972,5625681,857635,,11936,362742,3856612,12055288
"IL",20201213,16790,1004,78015,289004,29137,801,,158728,414751,158728,275425,848904,18,502,2817,2394,11452,1493,2394,,13,85,8017,15339,,,,,,,,,,,,,9240,432028,872939,838301,5449042,5489489,838301,,11750,355931,3767154,11776832
"IL",20201209,15997,954,75253,275220,27883,777,,153319,396084,153319,263027,812430,18,484,2749,2309,10957,1347,2309,,13,85,7608,14613,,,,,,,,,,,,,8916,419801,844999,811930,5270165,5285250,811930,,11449,346597,3638403,11367345
"IL",20201206,15465,926,73391,265890,27031,762,,149496,383465,149496,254612,787573,17,475,2695,2252,10609,1255,2252,,13,82,7327,14116,,,,,,,,,,,,,8705,411283,826395,793225,5150971,5157018,793225,,11246,340271,3553071,11101214
"IL",20201202,14746,864,70513,252503,25812,744,,143795,365182,143795,239626,748603,17,461,2628,2177,10106,1114,2177,,12,77,6911,13397,,,,,,,,,,,,,8329,398570,799294,768787,4982132,4948667,768787,,10950,330013,3434976,10699586
"IL",20201129,14056,839,68789,241602,24674,729,,140237,350689,140237,229188,720114,16,450,2584,2131,9761,990,2131,,11,67,6633,12882,,,,,,,,,,,,,8143,389140,783230,752609,4863814,4814595,752609,,10778,321625,3350898,10431018
