"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"NJ",20210307,30370,,69860,268537,107239,,,161066,476006,161066,175537,812609,,1178,3743,4338,18765,471,4338,,,912,12932,23574,,2843,11312,15832,44482,4082,15832,,,4241,26086,64396,,,,,,,,,,,,
"NJ",20210303,29817,,68724,263063,105390,,,158392,466994,158392,174090,799476,,1167,3690,4278,18452,719,4278,,,882,12713,23449,,2832,11259,15734,44227,4089,15734,,,4217,25919,64050,,,,,,,,,,,,
"NJ",20210228,29236,,67670,258650,103410,,,156256,458966,156256,174134,789356,,1167,3690,4278,18452,522,4278,,,882,12713,23252,,2813,11193,15670,43928,4115,15670,,,4192,25730,63713,,,,,,,,,,,,
"NJ",20210224,28637,,66291,253066,101051,,,153221,449045,153221,173120,775386,,1145,3625,4210,18074,793,4210,,,832,12472,23077,,2792,11110,15571,43576,4105,15571,,,4156,25518,63252,,,,,,,,,,,,
"NJ",20210221,28209,,65204,249670,99207,,,151397,442290,151397,172718,766405,,1145,3625,4210,18074,574,4210,,,832,12472,22858,,2780,11078,15512,43428,4168,15512,,,4101,25469,63108,,,,,,,,,,,,
"NJ",20210217,27699,,64008,244975,97731,,,149105,434413,149105,171656,755174,,1125,3578,4150,17768,714,4150,,,799,12266,22632,,2757,11005,15430,43125,4163,15430,,,4080,25283,62718,,,,,,,,,,,,
"NJ",20210214,27263,,63089,241067,96561,,,147253,427980,147253,170754,745987,,1125,3578,4150,17768,536,4150,,,799,12266,22454,,2736,10968,15371,42863,4172,15371,,,4066,25093,62406,,,,,,,,,,,,
"NJ",20210210,26662,,61809,235798,94732,,,144469,419001,144469,169204,732674,,1096,3513,4063,17307,880,4063,,,766,11932,22250,,2716,10875,15303,42490,4159,15303,,,4058,24841,61952,,,,,,,,,,,,
"NJ",20210207,26154,,60730,231435,93354,,,142366,411673,142366,168128,722166,,1096,3513,4063,17307,619,4063,,,766,11932,21989,,2697,10777,15218,42144,4161,15218,,,4041,24629,61523,,,,,,,,,,,,
"NJ",20210203,25445,,59340,224998,91004,,,139524,400787,139524,165496,705807,,1077,3442,3984,16922,787,3984,,,746,11657,21693,,2666,10680,15119,41723,4142,15119,,,4027,24350,60984,,,,,,,,,,,,
