"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"NV",20210307,24287,1480,22510,108109,33173,,,106628,189559,106628,3,296190,45,594,468,1203,3831,3,1203,,,5,2719,5037,,,,,,,,,,,,,11423,99956,137083,249890,1178055,3,249890,,,254174,675419,1427948
"NV",20210303,23893,1474,22418,107372,33627,,,105897,188784,105897,3,294684,44,584,464,1193,3791,3,1193,,,4,2695,4987,,,,,,,,,,,,,11340,99225,136080,248063,1169441,3,248063,,,252316,670480,1417507
"NV",20210228,23794,1468,22325,107220,33781,,,105163,188588,105163,3,293754,44,584,461,1179,3774,4,1179,,,4,2681,4957,,,,,,,,,,,,,11299,98867,135589,245756,1165224,3,245756,,,251406,668063,1410983
"NV",20210224,23656,1460,22196,106601,34170,,,103973,188083,103973,3,292059,44,576,453,1166,3750,3,1166,,,4,2673,4919,,,,,,,,,,,,,11206,98058,134479,243744,1157084,3,243744,,,250748,662593,1400831
"NV",20210221,23277,1454,22113,106204,34625,,,103295,187673,103295,4,290972,43,570,453,1149,3720,3,1149,,,4,2650,4872,,,,,,,,,,,,,11132,97406,133586,240734,1152182,2,240734,,,251866,658192,1392918
"NV",20210217,23151,1446,21993,105628,34727,,,102444,186945,102444,3,289392,42,549,443,1126,3644,4,1126,,,4,2606,4774,,,,,,,,,,,,,11071,96874,132856,238034,1145887,3,238034,,,250490,654596,1383924
"NV",20210214,23044,1440,21892,105429,34855,,,101685,186660,101685,3,288348,42,542,438,1103,3604,2,1103,,,4,2578,4709,,,,,,,,,,,,,10993,96196,130552,236368,1137863,2,236368,,,250110,650012,1374233
"NV",20210210,22600,1430,21456,104419,35187,,,100700,185092,100700,3,285795,45,531,416,1072,3506,4,1072,,,4,2510,4582,,,,,,,,,,,,,10894,93963,129369,234227,1127556,3,234227,,,249206,644124,1361786
"NV",20210207,22461,1421,21324,103779,35256,,,99798,184241,99798,3,284042,40,524,411,1066,3451,3,1066,,,4,2472,4520,,,,,,,,,,,,,10830,93417,128618,231512,1121005,3,231512,,,247758,640382,1352520
"NV",20210203,22175,1403,21053,102458,35088,,,98528,182177,98528,2,280707,39,511,393,1036,3334,3,1036,,,4,2387,4373,,,,,,,,,,,,,10726,92519,127382,227947,1111575,3,227947,,,246719,634229,1339525
"NV",20210131,21986,1391,20873,101582,35066,,,97407,180898,97407,3,278308,38,491,393,1004,3264,2,1004,,,4,2338,4270,,,,,,,,,,,,,10649,91847,126456,226291,1104832,2,226291,,,246258,629622,1331125
"NV",20210127,21614,1367,20519,99590,34747,,,96033,177837,96033,3,273873,41,479,380,967,3165,2,967,,,4,2261,4134,,,,,,,,,,,,,10517,90715,124898,223502,1092531,3,223502,,,244538,621863,1316036
"NV",20210124,21109,1353,20298,98511,34641,,,94993,175912,94993,2,270907,40,460,379,950,3077,-1,950,,,4,2194,4026,,,,,,,,,,,,,10449,90130,124092,220753,1085479,4,220753,,,242959,617849,1306236
"NV",20210120,20681,1325,19885,95981,33673,,,93595,171545,93595,3,265143,42,439,362,922,2937,4,922,,,7,2087,3863,,,,,,,,,,,,,10297,88813,122279,216242,1070910,3,216242,,,240697,608824,1287155
"NV",20210117,20141,1307,19356,94689,33481,,,92335,168974,92335,264,261573,41,430,354,902,2874,3,902,,,7,2042,3779,,,,,,,,,,,,,10215,88110,121311,214530,1062433,4,214530,,,238792,604005,1276967
"NV",20210113,19556,1269,18794,91688,31748,,,90672,163055,90672,258,253985,35,413,338,863,2729,4,863,,,7,1936,3596,,,,,,,,,,,,,10041,86606,119240,209612,1045551,3,209612,,,234716,594948,1255166
"NV",20210110,19139,1242,18394,89733,30573,,,89235,159081,89235,252,248568,38,394,329,838,2626,3,838,,,6,1859,3467,,,,,,,,,,,,,9903,85416,117602,205495,1033665,4,205495,,,232730,588014,1239164
"NV",20210106,18279,1186,17567,85224,28724,,,86173,150980,86173,240,237393,32,375,313,803,2488,4,803,,,6,1762,3295,,,,,,,,,,,,,10914,82465,115208,200099,1013832,3,200099,,,227991,577255,1213934
"NV",20210103,13304,901,20986,62373,20986,,,62923,110423,62923,58272,231618,30,332,276,709,2185,289,709,,,5,1542,3183,,,,,,,,,,,,,5676,44885,62544,107975,551424,519481,107975,,,124063,314256,1178880
"NV",20201230,12793,853,12356,59276,19226,,,61520,104504,61520,56570,222594,30,318,271,679,2076,311,679,,,5,1452,3066,,,,,,,,,,,,,5590,43749,61095,105565,537307,514782,105565,,,120234,306639,1157654
"NV",20201227,12397,861,12084,58027,18870,,,59815,102239,59815,55455,217509,25,306,260,646,1957,349,646,,,5,1361,2952,,,,,,,,,,,,,5572,42850,60294,102551,531199,512538,102551,,,119194,303289,1146288
"NV",20201223,11912,824,11617,55254,17826,,,58198,97433,58198,54331,209962,23,299,257,625,1904,342,625,,,5,1320,2871,,,,,,,,,,,,,5477,41627,58929,99651,518178,506358,99651,,,116227,295918,1124187
"NV",20201220,11401,803,11210,53159,16848,,,56366,93421,56366,54158,203945,22,292,254,610,1853,318,610,,,5,1280,2781,,,,,,,,,,,,,5396,40400,57624,96513,506475,503478,96513,,,113046,290009,1106466
"NV",20201216,10902,780,10829,50876,16026,,,54549,89413,54549,50136,194098,21,281,242,577,1757,319,577,,,5,1208,2653,,,,,,,,,,,,,5294,39246,56277,93197,494582,496791,93197,,,110586,283179,1084570
"NV",20201213,10380,756,10286,48306,14996,,,52357,84724,52357,49752,186833,19,261,231,534,1642,363,534,,,5,1126,2539,,,,,,,,,,,,,5224,37931,54702,88746,481650,493117,88746,,,107610,276183,1063513
"NV",20201209,9888,718,9811,43438,14032,,,50562,77887,50562,47885,176334,18,251,225,521,1578,285,521,,,5,1079,2384,,,,,,,,,,,,,5144,36800,53301,85209,468976,485757,85209,,,105118,268613,1039942
"NV",20201206,9440,692,9444,43427,13398,,,48703,76401,48703,43035,168139,17,241,217,496,1516,303,496,,,5,1036,2315,,,,,,,,,,,,,5060,35605,52161,81369,459024,481393,81369,,,103258,262940,1021786
"NV",20201202,8778,646,8827,39822,11824,,,46463,69897,46463,40636,156996,14,233,213,481,1445,275,481,,,5,980,2201,,,,,,,,,,,,,4943,34124,50331,77147,442619,471661,77147,,,99668,253553,991427
"NV",20201129,8315,623,8485,38059,11632,,,44407,67114,44407,39006,150527,14,232,209,466,1409,261,466,,,5,949,2136,,,,,,,,,,,,,4903,33062,49315,73492,434854,466950,73492,,,98910,248664,975296
"NV",20201125,7920,586,8021,35365,10507,,,43040,62399,43040,36800,142239,14,227,207,462,1389,220,462,,,5,936,2071,,,,,,,,,,,,,4820,31411,47784,69273,420140,461303,69273,,,96274,239851,950716
"NV",20201122,7488,567,7707,33479,10140,,,41413,59381,41413,33094,133888,14,216,199,436,1329,252,436,,,5,895,2017,,,,,,,,,,,,,4728,29715,46383,64922,407289,453603,64922,,,94554,231909,925814
"NV",20201118,6957,523,7247,30327,9048,,,39571,54102,39571,31786,125459,13,161,161,342,1074,531,342,,,5,734,1947,,,,,,,,,,,,,4563,27962,44562,60608,388790,446373,60608,,,91114,220589,895771
"NV",20201115,6655,507,7041,29069,9059,,,38242,52331,38242,29610,120183,13,157,156,331,1038,540,331,,,5,707,1909,,,,,,,,,,,,,4515,27134,43730,58126,381462,442935,58126,,,90377,215706,882523
"NV",20201111,6295,462,6687,26743,8337,,,36795,48524,36795,28092,113411,13,156,153,323,1012,542,323,,,5,685,1851,,,,,,,,,,,,,4416,26021,42373,55329,367966,436024,55329,,,87899,207257,859319
"NV",20201108,6074,447,6497,25673,8287,,,35529,46978,35529,27515,110022,13,153,151,318,995,538,318,,,5,673,1851,,,,,,,,,,,,,4352,25449,41611,53293,361215,921124,53293,,,86930,202873,846248
