"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"IA",20210307,3397,888,10190,200406,2379,824,,,190216,20380,129075,339671,19,61,134,138,5420,0,,,16,47,5154,5558,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210303,3377,888,10131,192482,2379,824,,,192482,13508,131698,337688,18,61,133,137,5364,0,,,16,45,5103,5501,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210228,3363,888,10090,191710,2379,824,,,191710,13453,131170,336333,18,61,132,135,5336,0,,,16,47,5076,5471,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210224,3342,888,10027,190520,2379,824,,,190520,13370,130356,334246,17,61,131,135,5280,0,,,16,47,5022,5415,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210221,3326,888,9979,189607,2379,824,,,189607,13306,129731,332644,17,61,130,133,5203,0,,,16,47,4948,5336,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210217,3305,888,9915,195003,2379,824,,,185087,19831,125595,330513,17,61,127,132,5174,0,,,16,47,4923,5306,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210214,3293,888,9878,194262,2379,824,,,184384,19755,125118,329257,17,60,125,131,5105,0,,,16,45,4859,5236,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210210,3266,888,9797,192679,2379,824,,,182882,19595,124098,326575,16,60,121,130,5044,0,,,16,47,4804,5174,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210207,3244,888,9733,191423,2379,824,,,181689,19467,123289,324445,15,60,120,129,4979,0,,,16,47,4744,5108,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210203,3218,888,9655,193102,2379,824,,,180229,19310,122298,321837,15,60,116,128,4847,0,,,15,47,4618,4975,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210131,3192,888,9577,191543,2379,824,,,178774,19154,121311,319239,15,60,115,127,4774,0,,,15,47,4548,4901,,,,,,,,,,,,,,,,,,,,,,,,
"IA",20210127,3154,888,9463,189252,2379,824,,,179789,18925,116706,315420,12,56,106,117,4383,0,,,15,46,4177,4500,,,,,,,,,,,,,,,,,,,,,,,,
