"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"MS",20210307,1415,2215,97848,140893,10036,,,6525,202316,6525,88740,297581,114,18,2671,60,5599,1149,60,,,103,3670,6808,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210303,1399,2204,97262,139939,10007,,,6466,200807,6466,88402,295675,111,18,2645,59,5541,1143,59,,,102,3639,6743,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210228,1394,2193,96967,139461,9980,,,6443,200046,6443,88306,294795,110,18,2626,59,5488,1134,59,,,102,3598,6681,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210224,1375,2177,96095,137941,9927,,,6364,197787,6364,87740,291891,108,17,2607,56,5427,1122,56,,,101,3552,6605,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210221,1366,2166,95681,137241,9895,,,6344,196674,6344,87614,290632,108,17,2582,56,5378,1119,56,,,100,3527,6553,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210217,1362,2159,95455,136628,9878,,,6325,195981,6325,87092,289398,108,17,2570,56,5351,1117,56,,,98,3512,6524,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210214,1351,2139,94645,135143,9807,,,6267,193842,6267,87327,287436,108,17,2545,56,5296,1110,56,,,98,3476,6462,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210210,1334,2119,93790,133880,9762,,,6223,191835,6223,85695,283753,107,17,2508,55,5227,1085,55,,,95,3425,6367,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210207,1310,2105,92882,132313,9694,,,6171,189487,6171,86020,281678,107,17,2474,55,5142,1072,55,,,90,3364,6269,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210203,1278,2080,91776,130566,9611,,,6106,186692,6106,84524,277322,105,17,2439,55,5042,1061,55,,,89,3294,6158,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210131,1259,2045,90737,128970,9536,,,6034,184198,6034,84769,275001,104,17,2396,55,4929,1061,55,,,87,3206,6045,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210127,1224,2020,89066,126167,9435,,,5886,180086,5886,82700,268672,103,17,2359,55,4844,1018,55,,,85,3145,5917,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210124,1192,1988,87313,123196,9303,,,5769,175699,5769,82751,264219,101,17,2303,54,4714,1004,54,,,81,3046,5772,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210120,1154,1936,85293,120185,9157,,,5641,171078,5641,80108,256827,99,17,2270,53,4624,961,53,,,79,2975,5638,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210117,1113,1903,83569,117149,9015,,,5524,166867,5524,80084,252475,99,17,2217,53,4496,972,53,,,77,2877,5521,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210113,1076,1863,81418,113709,8879,,,5365,161737,5365,76797,243899,96,16,2167,53,4360,902,53,,,74,2770,5315,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210110,1019,1805,79353,110176,8675,,,5222,156837,5222,77023,239082,95,16,2112,51,4231,885,51,,,72,2666,5167,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210106,968,1755,76680,105680,8514,,,5047,150630,5047,72558,228235,94,15,2063,51,4116,846,51,,,69,2592,5013,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20210103,889,1729,8235,98689,8235,,,4827,141203,4827,76031,222061,94,15,1984,51,3930,890,51,,,64,2454,4871,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201230,871,1709,72243,97054,8192,,,4770,138901,4770,69384,213055,93,15,1957,50,3882,815,50,,,64,2416,4747,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201227,814,1656,69498,91142,7951,,,4654,132182,4654,69552,206388,93,13,1912,50,3751,805,50,,,62,2308,4606,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201223,796,1645,68851,89751,7909,,,4605,130562,4605,65158,200325,92,13,1909,50,3733,750,50,,,62,2291,4533,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201220,748,1591,66628,85224,7744,,,4472,125224,4472,64637,192111,92,12,1861,50,3621,738,50,,,59,2209,4390,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201216,714,1571,64626,81769,7601,,,4382,120965,4382,60296,185643,92,12,1830,50,3544,700,50,,,57,2146,4294,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201213,689,1545,62330,77574,7465,,,4233,116058,4233,59156,177947,92,12,1785,48,3451,700,48,,,57,2079,4180,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201209,658,1534,60055,73697,7341,,,4111,111496,4111,55065,170672,91,11,1746,48,3336,657,48,,,54,1989,4041,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201206,626,1514,57931,69913,7201,,,4026,106912,4026,53993,163458,91,11,1718,48,3261,652,48,,,52,1930,3949,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201202,599,1492,55829,66348,7076,,,3952,102517,3952,50399,156868,91,11,1684,45,3182,624,45,,,50,1871,3851,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201129,571,1478,53864,62546,6937,,,3848,97860,3848,50077,149940,89,11,1665,45,3124,637,45,,,49,1826,3779,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201125,555,1468,52566,60372,6832,,,3800,95354,3800,46482,145636,89,11,1656,45,3092,608,45,,,49,1801,3745,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201122,536,1460,51468,58512,6770,,,3756,92884,3756,46540,142401,86,9,1627,45,3017,614,45,,,47,1750,3657,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201118,515,1435,49843,56075,6675,,,3669,89189,3669,44538,137396,86,9,1609,44,2979,578,44,,,47,1714,3601,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201115,499,1427,48484,53960,6638,,,3595,86128,3595,44586,133340,86,9,1582,44,2928,571,44,,,47,1682,3540,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201111,477,1398,47266,51964,6551,,,3530,83141,3530,42723,129394,86,8,1570,44,2891,562,44,,,47,1654,3497,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201108,465,1377,46288,50115,6482,,,3472,80538,3472,42679,125885,86,8,1547,43,2844,556,43,,,47,1617,3433,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201104,454,1366,45303,48065,6431,,,3402,77785,3402,41088,122275,86,8,1534,43,2817,537,43,,,47,1595,3397,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201101,446,1358,44643,46854,6392,,,3364,76128,3364,41008,120160,86,8,1507,42,2766,540,42,,,47,1561,3334,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201028,444,1339,43873,45450,6313,,,3300,74075,3300,40242,117617,86,8,1500,42,2748,512,42,,,46,1539,3302,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201025,438,1329,43199,44107,6240,,,3242,72210,3242,39636,115088,86,8,1484,42,2715,498,42,,,44,1512,3255,,,,,,,,,,,,,,,,,,,,,,,,
"MS",20201021,416,1305,42349,42519,6196,,,3185,69985,3185,38953,112123,85,8,1473,42,2690,491,42,,,45,1491,3223,,,,,,,,,,,,,,,,,,,,,,,,
