"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"IN",20210307,8987,,44471,452265,72744,,,,350560,38378,278324,667262,,70,939,275,6823,5639,,,,1591,9096,12737,,,,,,,,,,,,,,59652,239719,121315,1536679,1492424,,,,381330,2172766,3150418
"IN",20210303,8920,,44223,449508,72481,,,,347686,38141,277684,663511,,70,930,272,6744,5617,,,,1578,9009,12633,,,,,,,,,,,,,,59124,238005,120306,1523011,1484276,,,,379816,2159492,3127593
"IN",20210228,8886,,44033,447593,72251,,,,346294,38020,277359,661673,,69,927,270,6700,5603,,,,1569,8965,12573,,,,,,,,,,,,,,58863,236469,119816,1516821,1480564,,,,376281,2148520,3117201
"IN",20210224,8836,,43820,445100,71976,,,,343763,37817,276463,658043,,69,924,266,6616,5585,,,,1554,8877,12467,,,,,,,,,,,,,,58360,234864,118859,1503458,1471372,,,,374576,2134972,3093689
"IN",20210221,8786,,43596,442703,71682,,,,341921,37646,275974,655541,,67,914,262,6548,5562,,,,1543,8804,12372,,,,,,,,,,,,,,56241,229756,117561,1479897,1486435,,,,364678,2085220,3083893
"IN",20210217,8721,,43362,439842,71392,,,,339061,37384,275008,651453,,66,907,255,6463,5532,,,,1528,8714,12250,,,,,,,,,,,,,,57434,231039,117446,1484815,1459747,,,,366783,2103543,3062008
"IN",20210214,8659,,43111,437157,71043,,,,337258,37220,274397,648875,,64,904,251,6410,5512,,,,1518,8648,12173,,,,,,,,,,,,,,57224,230217,116964,1477870,1454994,,,,365990,2096441,3049828
"IN",20210210,8568,,42798,433344,70628,,,,333439,36948,272918,643305,,64,889,248,6302,5451,,,,1489,8531,12001,,,,,,,,,,,,,,56696,228287,115865,1461915,1443833,,,,364284,2080269,3021613
"IN",20210207,8493,,42419,429670,70183,,,,330961,36764,271986,639711,,62,877,245,6186,5386,,,,1465,8382,11817,,,,,,,,,,,,,,56174,226033,115206,1452484,1438740,,,,359865,2059500,3006430
"IN",20210203,8356,,41940,424181,69381,,,,325737,36394,269200,631331,,57,795,220,5251,4620,,,,1280,7058,10091,,,,,,,,,,,,,,55515,223891,113835,1433629,1426154,,,,357861,2040811,2973618
"IN",20210131,8273,,41432,419262,68784,,,,322671,36183,267828,626682,,57,787,215,5182,4577,,,,1264,6969,9974,,,,,,,,,,,,,,55124,221615,113177,1424269,1420421,,,,352525,2022076,2957867
"IN",20210127,8143,,40916,413077,68024,,,,316719,35792,264665,617176,,56,771,215,5079,4551,,,,1253,6872,9845,,,,,,,,,,,,,,54228,217911,111644,1403396,1405087,,,,342785,1990241,2920127
"IN",20210124,8053,,40245,406798,67247,,,,313076,35549,262414,611039,,56,759,210,4994,4512,,,,1240,6760,9716,,,,,,,,,,,,,,53885,216645,110777,1391652,1397622,,,,341597,1978349,2900051
"IN",20210120,7878,,39617,399122,66186,,,,305820,35006,257487,598313,,55,750,208,4870,4451,,,,1219,6621,9529,,,,,,,,,,,,,,52979,214147,109135,1367611,1379245,,,,339021,1953796,2855991
"IN",20210117,7728,,38768,391369,65116,,,,301160,34673,254378,590211,,53,734,204,4740,4366,,,,1192,6437,9310,,,,,,,,,,,,,,52053,211100,108214,1354635,1368503,,,,331750,1926820,2831352
"IN",20210113,7482,,37954,381678,63755,,,,291894,33997,248228,574119,,52,726,203,4641,4319,,,,1179,6323,9163,,,,,,,,,,,,,,50826,208351,106254,1326779,1346958,,,,328530,1898600,2779991
"IN",20210110,7281,,36770,370382,62240,,,,285458,33542,244653,563653,,49,715,200,4529,4256,,,,1152,6162,8985,,,,,,,,,,,,,,50025,204937,105206,1310938,1336380,,,,320752,1867822,2752524
