"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"MO",20210307,4317,942,42276,252254,63952,22,108,,259531,17167,203945,480643,12,67,1069,170,6395,1596,,0,1,1295,5162,8161,,,,,,,,,,,,,6838,44514,355094,81100,2166194,2318572,,192,40,1602892,1781880,4565866
"MO",20210303,4285,939,42045,250758,63839,22,108,,257746,17094,204229,479069,12,67,1067,170,6379,1599,,0,1,1298,5150,8148,,,,,,,,,,,,,6739,43523,348828,79786,2124242,2304148,,192,40,1588788,1749623,4508176
"MO",20210228,4273,935,41906,249836,63817,22,107,,256675,17029,204520,478224,12,67,1033,165,6204,1550,,0,1,1271,4995,7919,,,,,,,,,,,,,6682,43117,345809,79096,2104952,2298245,,191,40,1583674,1734365,4482293
"MO",20210224,4223,927,41603,247993,63721,22,107,,254602,16917,204832,476351,12,67,1030,164,6174,1556,,0,1,1272,4970,7894,,,,,,,,,,,,,6567,41661,339265,77366,2061947,2283617,,192,40,1570653,1699508,4422930
"MO",20210221,4198,919,41408,246696,63648,22,107,,253134,16844,205019,474997,12,66,1011,160,6035,1520,,0,1,1253,4845,7715,,,,,,,,,,,,,6510,40838,336299,76476,2038122,2281287,,191,40,1565739,1681991,4395885
"MO",20210217,4149,911,41149,244486,63562,22,106,,250766,16736,205239,472741,12,64,970,154,5863,1453,,0,1,1225,4688,7470,,,,,,,,,,,,,6418,39302,331021,74770,1995946,2279676,,190,40,1557297,1650890,4350392
"MO",20210214,4132,910,41010,243406,63450,22,106,,249625,16670,204946,471241,12,64,963,154,5836,1465,,0,1,1237,4664,7455,,,,,,,,,,,,,6401,39060,328925,74277,1981040,2276426,,190,40,1553824,1638893,4331743
"MO",20210210,4094,900,40704,241154,63187,22,104,,247181,16548,204460,468189,12,60,927,150,5589,1422,,0,1,1210,4455,7161,,,,,,,,,,,,,6302,38158,323092,72914,1939383,2264261,,189,40,1541451,1607159,4276558
"MO",20210207,4103,886,40561,239636,62939,30,93,,245230,16317,204670,466217,11,58,921,150,5571,1422,,1,1,1214,4443,7143,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210203,3694,831,40170,236401,62794,30,92,,241941,16160,203619,461720,11,58,915,148,5538,1412,,1,1,1206,4408,7098,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210131,3671,826,39917,234457,62399,30,92,,239962,16058,202799,458819,11,54,883,141,5297,1310,,1,1,1153,4177,6748,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210127,3986,906,39406,230092,61599,30,91,,235527,15852,201558,452937,10,48,878,140,5246,1323,,1,1,1160,4139,6709,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210124,3866,854,39065,227689,61946,30,90,,233488,15868,200179,449535,10,50,771,125,4966,1457,,1,1,1328,3934,6548,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210120,3799,839,38347,222264,61144,30,88,,227963,15506,198320,441789,10,49,766,124,4890,1447,,1,1,1318,3864,6461,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210117,3675,788,38023,219562,60688,30,88,,225118,15357,197074,437549,10,43,748,122,4748,1384,,1,1,1278,3735,6254,,,,,,,,,,,,,,,,,,,,,,,,
"MO",20210113,3691,815,37338,213988,59870,30,86,,219609,15107,194461,429177,9,43,738,119,4651,1401,,1,1,1298,3640,6171,,,,,,,,,,,,,,,,,,,,,,,,
