"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"VA",20210307,19984,756,99166,235269,15947,,5823,76875,376945,76875,131880,585700,24,337,2262,640,8753,203,640,62,,66,6002,9596,36,1087,6760,4376,19429,856,4376,194,,494,10858,24661,,,,,,,,,,,,
"VA",20210303,19631,747,98005,232389,15835,,5763,76254,372370,76254,131484,580108,21,334,2198,623,8493,210,623,62,,62,5816,9326,33,1083,6668,4349,19150,855,4349,193,,486,10687,24354,,,,,,,,,,,,
"VA",20210228,19328,735,97025,230288,15760,,5717,75784,368853,75784,131413,576050,18,309,2003,579,7789,184,579,49,,59,5351,8552,32,1071,6597,4338,18918,859,4338,187,,484,10547,24115,,,,,,,,,,,,
"VA",20210224,18938,723,95548,226943,15606,,5649,75085,363407,75085,130454,568946,17,281,1836,536,7093,178,536,30,,54,4875,7807,31,1064,6502,4316,18617,865,4316,183,,478,10359,23798,,,,,,,,,,,,
"VA",20210221,18648,708,94455,224524,15486,,5606,74559,359427,74559,130129,564115,16,261,1724,515,6641,175,515,30,,51,4559,7331,30,1045,6414,4297,18332,852,4297,180,,470,10193,23481,,,,,,,,,,,,
"VA",20210217,18255,698,92612,220283,15351,,5567,73844,352766,73844,128982,555592,12,252,1638,494,6402,179,494,70,,51,4379,7075,25,1036,6307,4281,18053,845,4281,195,,457,10033,23179,,,,,,,,,,,,
"VA",20210214,17990,682,91385,217599,15259,,5509,73325,348424,73325,128250,549999,11,251,1624,491,6345,176,491,67,,52,4340,7012,24,1029,6226,4260,17829,817,4260,193,,456,9901,22906,,,,,,,,,,,,
"VA",20210210,17470,661,89047,212179,15024,,5409,72244,339790,72244,125285,537319,12,247,1599,489,6240,203,489,74,,67,4241,6932,24,1013,6102,4225,17447,798,4225,188,,465,9655,22470,,,,,,,,,,,,
"VA",20210207,17199,652,87476,208605,14846,,5336,71493,334114,71493,123518,529125,12,239,1547,484,6076,218,484,77,,72,4129,6778,23,992,6000,4201,17114,787,4201,182,,459,9458,22102,,,,,,,,,,,,
"VA",20210203,16574,625,84690,202210,14473,,5227,70216,323799,70216,119324,513339,12,233,1509,480,5882,213,480,77,,71,3980,6575,22,971,5880,4160,16713,765,4160,182,,449,9209,21638,,,,,,,,,,,,
