"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"GA",20210307,17888,504,216068,319208,36133,746,,85460,501639,85460,436388,1023487,10,298,5282,852,14534,2520,852,,10,78,8939,17906,20,1029,22046,6155,46118,4524,6155,,69,1076,24335,56797,,,,,,,,,,,,
"GA",20210303,17622,485,214195,316390,35689,738,,84820,497137,84820,432585,1014542,10,293,5191,842,14301,2482,842,,9,76,8804,17625,20,1016,21868,6126,45708,4535,6126,,65,1063,24083,56369,,,,,,,,,,,,
"GA",20210228,17478,478,212513,313766,35562,731,,84314,493006,84314,429201,1006521,10,290,5090,829,14036,2430,829,,8,74,8641,17295,20,1009,21732,6096,45403,4540,6096,,63,1060,23907,56039,,,,,,,,,,,,
"GA",20210224,17238,481,209973,309658,35210,726,,83563,486335,83563,424163,994061,10,284,5026,820,13861,2383,820,,8,75,8532,17064,20,996,21471,6060,44842,4492,6060,,62,1044,23590,55394,,,,,,,,,,,,
"GA",20210221,17038,479,208076,306786,34915,722,,82860,481457,82860,421188,985505,10,281,4941,816,13630,2298,816,,8,75,8381,16744,19,986,21229,6029,44297,4427,6029,,61,1034,23269,54753,,,,,,,,,,,,
"GA",20210217,16741,469,205064,302026,34621,713,,82262,473700,82262,240585,796547,10,273,4829,791,13282,2200,791,,7,69,8153,16273,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210214,16552,471,203013,298772,34405,706,,81592,468420,81592,240767,790779,10,263,4755,770,13023,2078,770,,7,65,7977,15871,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210210,16228,476,199608,293572,33753,697,,80632,459764,80632,240098,780494,10,252,4662,756,12646,2019,756,,7,61,7718,15421,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210207,16027,469,197171,290074,33425,689,,79974,453935,79974,239069,772978,10,248,4596,739,12405,1948,739,,7,57,7543,15092,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210203,15663,465,193548,284786,32740,680,,78770,445216,78770,235242,759228,10,238,4464,719,12018,1850,719,,7,52,7297,14587,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210131,15404,467,190921,280883,32088,674,,77957,438968,77957,232942,749867,10,229,4389,704,11710,1784,704,,7,51,7068,14198,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210127,14926,449,186336,274718,30908,658,,76489,428750,76489,226587,731826,8,217,4268,688,11295,1660,688,,6,61,6780,13643,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210124,14534,446,182889,269840,29891,642,,75397,420923,75397,222212,718532,8,206,4182,676,10984,1590,676,,6,60,6568,13250,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210120,14015,422,177781,262063,28208,628,,73760,408776,73760,212864,695400,9,200,4092,661,10624,1493,661,,6,52,6304,12778,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210117,13703,416,174679,257044,26672,621,,72644,401463,72644,206271,680378,9,196,3976,644,10279,1373,644,,6,46,6082,12296,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210113,13066,404,168469,247677,24320,605,,70574,386173,70574,197609,654356,10,187,3870,631,9857,1315,631,,6,41,5775,11803,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210110,12615,400,164192,240744,22331,590,,69221,375842,69221,191310,636373,10,180,3813,620,9580,1258,620,,6,37,5563,11458,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210106,11876,365,157521,229587,19221,571,,66886,359125,66886,176785,602796,10,177,3742,601,9342,1222,601,,6,41,5402,11165,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20210103,11593,372,17942,223359,17942,554,,65797,350236,65797,171043,587076,10,174,3710,588,9227,1149,588,,6,37,5319,10964,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201230,10997,351,148136,212945,16177,526,,63822,335038,63822,159317,558177,10,174,3688,582,9151,1113,582,,6,36,5264,10846,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201227,10696,353,145220,207188,15241,515,,63011,327265,63011,153431,543707,10,174,3676,576,9077,1036,576,,6,29,5207,10689,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201223,10234,335,140349,198428,13760,503,,61539,314723,61539,147793,524055,10,173,3628,567,8925,1027,567,,6,24,5103,10519,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201220,9916,314,137526,192666,13153,491,,60477,307094,60477,142017,509588,10,169,3599,564,8818,1001,564,,6,21,5027,10383,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201216,9531,304,132709,184292,12456,467,,58678,294070,58678,135590,488338,10,168,3567,556,8699,973,556,,6,19,4943,10228,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201213,9262,299,129685,179233,12053,452,,57409,286142,57409,132493,476044,10,165,3537,556,8571,949,556,,7,21,4867,10076,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201209,8872,276,124755,171634,11376,426,,55598,274112,55598,126403,456113,10,162,3496,551,8447,923,551,,7,21,4785,9921,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201206,8597,272,121988,167036,10997,416,,54449,266659,54449,122714,443822,10,160,3473,542,8360,904,542,,7,21,4717,9806,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201202,8196,267,117881,160600,10615,391,,52897,256276,52897,119807,428980,10,157,3436,536,8232,799,536,,7,20,4626,9567,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201129,7982,261,115657,156666,10403,385,,52133,250301,52133,118167,420601,10,155,3425,536,8183,723,536,,7,19,4590,9442,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201125,7747,254,113484,153039,10162,375,,51144,243753,51144,116105,411002,10,155,3398,533,8110,654,533,,7,19,4541,9297,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201122,7494,242,111464,149671,9926,366,,50514,239228,50514,114669,404411,10,154,3383,528,8053,617,528,,7,20,4495,9198,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201118,7206,223,108419,144393,9667,359,,49555,231395,49555,113030,393980,10,155,3366,526,7969,570,526,,6,16,4428,9065,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201115,6919,208,106216,140572,9600,358,,48814,226243,48814,111892,386949,10,150,3338,519,7865,573,519,,7,18,4365,8957,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201111,6721,200,103793,136298,9417,347,,48026,219986,48026,109682,377694,10,147,3294,501,7752,553,501,,6,17,4296,8806,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201108,6599,194,102587,134087,9310,344,,47530,216774,47530,108774,373078,10,145,3253,485,7631,532,485,,6,16,4220,8648,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201104,6452,192,100553,130472,9202,342,,46818,211238,46818,108396,366452,8,141,3213,479,7500,543,479,,6,18,4133,8522,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201101,6253,182,99081,127516,9173,340,,46298,207142,46298,108542,361982,8,141,3187,474,7421,86,474,,6,18,4075,7981,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201028,6071,181,96677,123679,9137,333,,45521,201104,45521,108400,355025,8,139,3155,472,7322,82,472,,6,18,4007,7876,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201025,5954,183,94841,120409,9083,332,,44981,196549,44981,109393,350923,8,139,3138,464,7265,80,464,,6,17,3964,7809,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201021,5737,183,91521,114785,9064,320,,43954,187915,43954,110569,342438,9,136,3062,458,7110,106,458,,7,20,3872,7674,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201018,5675,182,90556,113174,9110,315,,43719,185407,43719,111432,340558,9,135,3055,453,7081,104,453,,7,20,3852,7638,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201014,5511,186,88425,109737,9074,305,,43006,179928,43006,111667,334601,9,135,3015,443,6930,97,443,,6,17,3747,7470,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201011,5447,186,87326,107604,9062,301,,42635,176957,42635,111817,331409,9,134,3005,441,6882,93,441,,6,18,3711,7416,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201007,5315,183,85698,104291,8979,299,,41976,172127,41976,112039,326142,9,132,2944,440,6738,81,440,,6,18,3628,7259,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20201004,5214,175,84672,102171,8942,302,,41509,168994,41509,112422,322925,7,130,2912,433,6625,104,433,,7,22,3558,7162,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20200930,5071,182,83130,99268,8823,294,,40832,164663,40832,112531,318026,7,130,2868,430,6488,103,430,,6,21,3469,7021,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20200927,4980,182,81897,97003,8730,288,,40377,161193,40377,113115,314685,7,130,2855,427,6427,92,427,,6,20,3421,6946,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20200923,4841,187,79891,93310,8599,286,,39548,155529,39548,114601,309678,6,124,2783,420,6209,144,420,,6,28,3292,6773,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20200920,4740,183,78415,90937,8506,281,,38998,151946,38998,115211,306155,6,122,2727,414,6057,131,414,,6,23,3202,6602,,,,,,,,,,,,,,,,,,,,,,,,
"GA",20200916,4565,177,76495,87253,8351,323,,38142,146662,38142,114252,299056,6,119,2688,401,5932,86,401,,8,21,3106,6419,,,,,,,,,,,,,,,,,,,,,,,,
