"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"VT",20210307,746,20,613,12735,414,,,,13160,368,2555,16083,1,5,2,0,179,29,,,,2,185,208,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210303,717,17,599,12291,384,,,,12682,337,2468,15487,1,5,2,0,178,29,,,,2,184,207,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210228,699,17,594,12060,375,,,,12436,326,2436,15198,1,5,2,0,176,28,,,,2,181,204,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210224,672,15,583,11719,359,,,,12089,315,2364,14768,1,5,2,0,174,27,,,,2,179,201,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210221,649,15,577,11503,354,,,,11849,311,2333,14493,1,5,1,0,171,26,,,,2,176,197,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210217,605,15,571,11132,332,,,,11448,292,2256,13996,1,5,1,0,165,26,,,,2,170,191,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210214,600,15,566,10900,323,,,,11200,286,2191,13677,1,5,1,0,163,26,,,,2,168,189,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210210,581,15,550,10400,295,,,,10800,268,2054,13122,1,5,1,0,161,26,,,,2,166,187,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210207,574,15,549,10200,288,,,,10600,266,2034,12900,1,4,1,0,158,25,,,,2,163,183,,,,,,,,,,,,,,,,,,,,,,,,
"VT",20210203,569,13,540,9800,276,,,,10100,263,1966,12329,1,4,1,0,154,25,,,,2,159,179,,,,,,,,,,,,,,,,,,,,,,,,
