"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"DC",20201213,447,51,11770,5996,6364,64,,,17146,5704,2024,24874,,9,529,94,621,0,94,,,10,73,715,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201209,420,49,11218,5719,6192,62,,,16333,5515,2006,23854,,9,521,93,602,9,93,,,0,72,704,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201206,402,48,10846,5531,6078,60,,,15791,5364,1981,23136,,9,517,92,596,9,92,,,0,70,697,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201202,365,43,10244,5174,5845,60,,,14808,5167,1867,21842,,9,511,91,590,9,91,,,0,70,690,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201129,348,43,10058,5048,5811,62,,,14500,5103,1845,21448,,9,505,90,582,8,90,,,0,68,680,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201125,331,39,9643,4768,5601,58,,,13814,4934,1768,20516,,8,503,90,579,8,90,,,0,68,677,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201122,324,39,9441,4603,5530,58,,,13477,4853,1821,20151,,8,499,88,574,8,88,,,0,67,670,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201118,311,38,9166,4378,5392,56,,,13009,4717,1739,19465,,8,495,88,570,7,88,,,0,67,665,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201115,299,40,9017,4273,5139,55,,,12625,4648,1704,18977,,8,493,67,586,7,67,,,0,85,660,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201111,302,42,8899,4310,4561,48,,,12197,4571,1611,18379,,8,490,85,565,8,85,,,0,67,657,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201108,295,40,8779,4173,4510,48,,,11954,4498,1549,18001,,8,488,84,563,7,84,,,0,67,654,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201104,288,39,8662,4042,4396,46,,,11712,4396,1493,17601,,8,484,81,559,7,81,,,0,67,647,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201101,285,40,8565,3943,4366,47,,,11528,4312,1529,17369,,8,484,81,559,6,81,,,0,67,646,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201028,280,39,8414,3832,4247,45,,,11296,4220,1457,16973,,8,482,81,557,6,81,,,0,67,644,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201025,275,38,8319,3768,4181,45,,,11146,4158,1463,16767,,8,480,81,555,6,81,,,0,67,642,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201021,269,38,8217,3688,4146,45,,,10977,4116,1405,16498,,8,480,81,555,6,81,,,0,67,642,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201018,269,38,8179,3670,4083,45,,,10895,4094,1381,16370,,8,479,81,554,6,81,,,0,67,641,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201014,261,38,8090,3594,3998,45,,,10723,4031,1378,16132,,8,476,81,551,6,81,,,0,67,638,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201011,260,38,8019,3558,3973,43,,,10625,3994,1365,15984,,8,475,81,550,6,81,,,0,67,637,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201007,257,38,7893,3464,3920,43,,,10416,3940,1341,15697,,8,470,81,545,6,81,,,0,67,632,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20201004,256,38,7823,3420,3866,43,,,10303,3910,1306,15519,,8,469,81,544,6,81,,,0,67,631,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200930,248,36,7758,3339,3832,43,,,10155,3870,1301,15326,,8,467,79,542,6,79,,,0,67,627,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200927,247,36,7716,3310,3839,42,,,10077,3853,1320,15250,,8,465,78,540,6,78,,,0,67,624,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200923,243,38,7711,3311,3620,41,,,9931,3841,1278,15050,,8,462,78,537,6,78,,,0,67,621,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200920,240,38,7652,3276,3604,41,,,9836,3824,1295,14955,,8,461,78,536,6,78,,,0,67,620,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200916,230,37,7566,3206,3573,39,,,9681,3780,1282,14743,,8,459,77,534,6,77,,,0,67,617,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200913,226,37,7497,3163,3531,39,,,9559,3753,1280,14592,,8,459,77,539,0,77,,,6,66,616,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200909,221,37,7411,3102,3508,38,,,9409,3724,1254,14387,,8,458,77,538,0,77,,,6,66,615,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200906,218,36,7343,3074,3492,38,,,9310,3705,1264,14279,,8,456,77,534,0,77,,,6,64,611,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200902,216,36,7245,3006,3297,38,,,9150,3668,1259,14077,,8,453,77,531,0,77,,,6,64,608,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200830,216,33,7177,2969,3264,38,,,9041,3643,1275,13959,,8,451,77,529,0,77,,,6,64,606,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200826,213,33,7066,2905,3233,38,,,8879,3599,1244,13722,,8,450,77,528,0,77,,,6,64,605,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200823,201,30,6804,2660,3563,36,,,8227,3380,1983,13590,,8,449,77,527,0,77,,,6,64,604,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200819,197,29,6695,2620,3499,35,,,8105,3344,1905,13354,,8,446,77,523,0,77,,,6,63,600,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200816,197,29,6592,2602,3473,35,,,7983,3334,1903,13220,,8,443,77,520,0,77,,,6,63,597,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200812,195,29,6438,2554,3389,35,,,7799,3306,1854,12959,,8,439,77,516,0,77,,,6,63,593,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200809,189,29,6283,2512,3322,33,,,7629,3265,1859,12753,,8,437,77,514,0,77,,,6,63,591,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200805,187,29,6162,2479,3268,32,,,7486,3236,1721,12443,,8,434,77,510,0,77,,,6,62,587,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200802,184,28,6044,2445,3198,32,,,7343,3216,1715,12274,,8,433,77,509,0,77,,,6,62,586,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200729,184,28,5908,2417,3138,32,,,7192,3199,1608,11999,,8,431,77,507,0,77,,,6,62,584,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200726,183,28,5802,2389,3055,31,,,7067,3154,1559,11780,,8,429,76,505,0,76,,,6,62,581,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200722,178,27,5637,2343,2976,30,,,6857,3116,1556,11529,,8,428,76,504,0,76,,,6,62,580,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200719,175,27,5550,2308,2882,30,,,6740,3096,1425,11261,,8,426,76,502,0,76,,,6,62,578,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200715,170,27,5431,2253,2840,29,,,6575,3069,1382,11026,,8,424,74,497,0,74,,,5,60,571,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200712,169,27,5354,2218,2781,29,,,6464,3037,1346,10847,,8,421,74,494,0,74,,,5,60,568,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200708,168,26,5241,2168,2721,29,,,6320,2999,1323,10642,,8,417,74,485,5,74,,,0,60,564,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200705,167,26,5213,2156,2687,29,,,6275,2989,1218,10482,,8,412,74,480,5,74,,,0,60,559,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200701,166,26,5164,2119,2637,30,,,6204,2968,1193,10365,,8,407,73,477,3,73,,,2,60,553,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200628,163,26,5117,2103,2593,29,,,6140,2953,1155,10248,,8,404,73,477,0,73,,,5,60,550,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200624,164,26,5059,2073,2524,29,,,6074,2923,1131,10128,,8,401,69,467,5,69,,,,58,541,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200621,163,25,5019,2044,2500,29,,,6029,2906,1085,10020,,8,395,68,465,0,68,,,5,57,533,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200617,159,25,4932,1989,2438,29,,,5920,2856,1071,9847,,7,388,67,456,0,67,,,5,56,523,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200614,156,25,4889,1939,2458,29,,,5874,2820,1073,9767,,7,382,66,449,0,66,,,5,55,515,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200610,109,26,4352,1403,2386,23,,,5188,2469,1880,9537,,7,371,62,437,0,62,,,5,54,499,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200607,108,26,4302,1392,2357,23,,,5152,2460,1720,9332,,7,365,59,430,0,59,,,5,53,489,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200603,106,26,4164,1364,2281,22,,,5010,2372,1634,9016,,7,356,54,419,0,54,,,4,52,473,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200531,106,26,4097,1346,2232,22,,,4927,2328,1546,8801,,7,349,54,412,0,54,,,4,52,466,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200527,104,24,3839,1293,2051,20,,,4630,2138,1638,8406,,7,335,49,396,0,49,,,4,50,445,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200524,103,22,3757,1255,1961,20,,,4529,2058,1523,8110,,7,326,49,383,0,49,,,4,46,432,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200520,97,20,3521,1158,1747,16,,,4218,1812,1521,7551,,7,313,41,366,0,41,,,2,44,407,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200517,96,19,3366,1122,1637,16,,,4054,1700,1369,7123,,7,294,37,346,0,37,,,2,43,383,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200513,88,15,3071,1013,1460,15,,,3708,1472,1404,6584,,5,271,38,312,0,38,,,2,34,350,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200510,83,14,2919,970,1124,17,,,3523,1370,1379,6272,,5,252,29,294,0,29,,,2,35,323,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200506,73,14,2550,847,1124,10,,,3083,1254,1206,5461,,5,220,21,256,0,21,,,2,29,277,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200503,72,13,2341,789,,10,990,,2854,954,1189,5016,,5,198,19,232,0,19,,,2,27,251,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200429,64,11,2037,703,,11,770,,2490,797,819,4106,,4,163,14,191,0,14,,,2,22,205,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200426,63,11,1891,665,,11,652,,2320,708,813,3841,,4,142,11,167,0,11,,,1,20,178,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200422,57,11,1595,587,,11,481,,2002,589,615,3206,,3,102,8,119,0,8,,,0,14,127,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200419,51,12,1403,548,,12,390,,,,,2793,,2,75,,,,8,,,0,11,96,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200415,31,7,1009,411,,2,300,,1340,324,533,2197,,2,54,,,,8,,,,8,72,,,,,,,,,,,,,,,,,,,,,,,,
"DC",20200412,26,,852,354,,6,242,,1146,241,488,1874,,2,36,,,,6,,,,6,50,,,,,,,,,,,,,,,,,,,,,,,,
