"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"MT",20210307,342,8156,460,63627,6782,114,,,62230,2323,36361,100914,205,1,1,25,905,451,,,1,121,856,1381,453,,23,,,,,,,,2233,4630,,,,,,,,,,,,
"MT",20210303,340,8136,457,63169,6741,112,,,61780,2304,36267,100351,203,1,1,25,902,446,,,1,121,852,1373,453,,23,,,,,,,,2233,4600,,,,,,,,,,,,
"MT",20210228,339,8119,453,62819,6722,109,,,61387,2287,36280,99954,202,1,1,25,896,436,,,1,120,838,1357,453,,23,,,,,,,,2233,4581,,,,,,,,,,,,
"MT",20210224,337,8102,452,62248,6696,108,,,60770,2271,36201,99242,202,1,1,25,890,433,,,1,120,830,1348,453,,23,,,,,,,,2233,4559,,,,,,,,,,,,
"MT",20210221,336,8080,451,61837,6691,106,,,60258,2257,36264,98779,200,1,1,25,880,437,,,1,120,825,1342,453,,23,,,,,,,,2233,4522,,,,,,,,,,,,
"MT",20210217,333,8036,442,61130,6669,105,,,59481,2238,36181,97900,200,1,1,23,872,439,,,1,119,817,1334,453,,23,,,,,,,,2233,4477,,,,,,,,,,,,
"MT",20210214,326,8022,437,60737,6657,105,,,59067,2227,36107,97401,200,1,1,23,867,437,,,1,119,811,1327,453,,23,,,,,,,,2233,4439,,,,,,,,,,,,
"MT",20210210,320,7979,433,59999,6613,103,,,58294,2190,36111,96595,198,1,1,23,863,434,,,0,119,808,1320,475,,25,,,,,,,,2967,4116,,,,,,,,,,,,
"MT",20210207,316,7947,427,59438,6561,103,,,57719,2174,35897,95790,197,1,1,23,863,428,,,0,117,806,1314,462,,23,,,,,,,,2776,4116,,,,,,,,,,,,
"MT",20210203,312,7861,421,58638,6507,101,,,56918,2137,35755,94810,197,1,1,22,857,424,,,0,117,796,1303,462,,23,,,,,,,,2776,4116,,,,,,,,,,,,
"MT",20210131,308,7793,418,57812,6463,100,,,56052,2105,35792,93949,194,1,1,21,812,400,,,0,112,743,1233,462,,23,,,,,,,,2776,4116,,,,,,,,,,,,
"MT",20210127,300,7717,406,56589,6372,100,,,54874,2054,35603,92531,191,1,1,21,790,390,,,0,111,717,1201,462,,23,,,,,,,,2776,4116,,,,,,,,,,,,
"MT",20210124,297,7722,397,55790,6383,,,,54032,2031,35589,91652,200,,,,,,,,,76,617,1151,498,,22,,,,,,,,2592,3846,,,,,,,,,,,,
"MT",20210120,289,7622,388,54533,6321,,,,52761,1971,35523,90255,200,,,,,,,,,76,617,1094,498,,22,,,,,,,,2592,3846,,,,,,,,,,,,
"MT",20210117,284,7545,379,53653,6228,,,,51936,1948,35509,89393,200,,,,,,,,,76,617,1092,498,,22,,,,,,,,2592,3846,,,,,,,,,,,,
