"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"OK",20210307,7852,41839,23119,244180,14388,,,,267383,42955,118659,428997,399,57,271,232,3635,667,,,,119,3255,4534,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210303,7792,41492,22947,242565,14264,,,,264255,42487,119004,425746,399,57,271,222,3461,851,,,,119,3255,4534,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210228,7771,41442,22873,241922,14221,,,,264255,42487,117766,424508,392,57,267,222,3461,745,,,,117,3182,4428,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210224,7682,41167,22662,240020,14080,,,,260431,41985,118594,421010,373,57,256,210,3326,728,,,,111,3071,4264,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210221,7645,41080,22575,239132,14032,,,,260431,41985,116938,419354,370,56,255,210,3326,645,,,,110,3006,4181,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210217,7554,40812,22390,237197,13932,,,,255589,41389,118880,415858,359,54,248,203,3210,676,,,,107,2945,4089,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210214,7521,40659,22261,235853,13873,,,,255589,41389,116564,413542,356,54,242,203,3210,611,,,,106,2907,4024,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210210,7426,40187,21974,232435,13627,,,,247230,40288,120206,407724,343,52,235,189,3000,711,,,,103,2824,3900,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210207,7367,39865,21757,230313,13513,,,,247230,40288,116436,403954,341,52,231,189,3000,624,,,,103,2755,3813,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210203,7227,38965,21257,224553,13175,,,,235909,38935,119439,394283,328,49,218,184,2789,681,,,,99,2647,3654,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210131,7110,38483,20960,221795,13031,,,,235909,38935,114628,389472,318,48,212,184,2789,574,,,,96,2576,3547,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210127,6933,37366,20435,215553,12601,,,,223746,37463,117901,379110,303,46,204,170,2565,653,,,,93,2451,3388,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210124,6826,36781,20099,212167,12431,,,,223746,37463,111881,373090,295,45,199,170,2565,544,,,,92,2362,3279,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210120,6599,35404,19407,204737,11959,,,,211194,35944,113222,360360,276,45,192,159,2352,574,,,,87,2218,3085,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210117,6503,34955,19110,201525,11781,,,,211194,35944,107841,354979,265,43,188,159,2352,476,,,,86,2149,2987,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210113,6250,33496,18426,193978,11290,,,,194678,33976,112710,341364,249,41,178,146,2179,523,,,,84,2048,2848,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210110,6105,32501,18002,188501,11054,,,,194678,33976,102708,331362,243,40,170,146,2179,436,,,,82,1986,2761,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210106,5835,30377,17130,176290,10535,,,,180744,32457,98372,311573,233,39,158,141,2032,460,,,,77,1896,2633,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20210103,5731,29422,10340,172186,10340,,,,180744,32457,90871,304072,228,39,155,141,2032,374,,,,76,1834,2547,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20201230,5538,27830,16279,163706,9903,,,,168771,31264,86995,287030,216,37,150,127,1912,414,,,,74,1769,2453,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20201227,5412,26934,15905,159097,9655,,,,168771,31264,79104,279139,208,34,147,127,1912,331,,,,72,1712,2370,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20201223,5265,25957,15525,153382,9341,,,,153431,29401,86444,269276,193,34,143,120,1754,409,,,,69,1655,2283,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20201220,5144,25054,15123,148761,9080,,,,153431,29401,78006,260838,191,34,139,120,1754,338,,,,67,1596,2212,,,,,,,,,,,,,,,,,,,,,,,,
"OK",20201216,4934,23340,14370,139902,8536,,,,139486,27572,78171,245229,185,33,131,111,1622,395,,,,66,1529,2128,,,,,,,,,,,,,,,,,,,,,,,,
