"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"VI",20210307,,,,,,,,,,,2714,2714,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210303,,,,,,,,,,,2695,2695,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210228,,,,,,,,,,,2646,2646,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210224,,,,,,,,,,,2613,2613,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210221,,,,,,,,,,,2575,2575,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210217,,,,,,,,,,,2545,2545,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210214,,,,,,,,,,,2524,2524,,,,,,25,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210210,,,,,,,,,,,2485,2485,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210207,,,,,,,,,,,2466,2466,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210203,,,,,,,,,,,2430,2430,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210131,,,,,,,,,,,2398,2398,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210127,,,,,,,,,,,2373,2373,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210124,,,,,,,,,,,2341,2341,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210120,,,,,,,,,,,2283,2283,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210117,,,,,,,,,,,2260,2260,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210113,,,,,,,,,,,2166,2166,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210110,,,,,,,,,,,2143,2143,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210106,,,,,,,,,,,2083,2083,,,,,,24,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20210103,,,,,,,,,,,2042,2042,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201230,,,,,,,,,,,2010,2010,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201227,,,,,,,,,,,1979,1979,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201223,,,,,,,,,,,1950,1950,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201220,,,,,,,,,,,1921,1921,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201216,,,,,,,,,,,1828,1828,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201213,,,,,,,,,,,1791,1791,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201209,,,,,,,,,,,1698,1698,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201206,,,,,,,,,,,1633,1633,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201202,,,,,,,,,,,1589,1589,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201129,,,,,,,,,,,1544,1544,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201125,,,,,,,,,,,1521,1521,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201122,,,,,,,,,,,1504,1504,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201118,,,,,,,,,,,1463,1463,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201115,,,,,,,,,,,1434,1434,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201111,,,,,,,,,,,1410,1410,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201108,,,,,,,,,,,1405,1405,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201104,,,,,,,,,,,1388,1388,,,,,,23,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201101,,,,,,,,,,,1376,1376,,,,,,21,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201028,,,,,,,,,,,1353,1353,,,,,,21,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201025,,,,,,,,,,,1346,1346,,,,,,21,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201021,,,,,,,,,,,1337,1337,,,,,,21,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201018,,,,,,,,,,,1335,1335,,,,,,21,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201014,,,,,,,,,,,1328,1328,,,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201011,,,,,,,,,,,1325,1325,,,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201007,,,,,,,,,,,1322,1322,,,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20201004,,,,,,,,,,,1327,1327,,,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200930,,,,,,,,,,,1318,1318,,,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200927,,,,,,,,,,,1317,1317,,,,,,19,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200923,,,,,,,,,,,1290,1290,,,,,,19,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200920,,,,,,,,,,,,1269,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200916,,,,,,,,,,,,1232,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200913,,,,,,,,,,,,1220,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200909,,,,,,,,,,,,1197,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200906,,,,,,,,,,,,1181,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200902,,,,,,,,,,,,1144,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200830,,,,,,,,,,,,1134,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200826,,,,,,,,,,,,1030,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200823,,,,,,,,,,,,984,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200819,,,,,,,,,,,,828,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200816,,,,,,,,,,,,741,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200812,,,,,,,,,,,,639,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200809,,,,,,,,,,,,528,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200805,,,,,,,,,,,,501,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200802,,,,,,,,,,,,421,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200729,,,,,,,,,,,,385,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200726,,,,,,,,,,,,361,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200722,,,,,,,,,,,,336,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200719,,,,,,,,,,,,297,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200715,,,,,,,,,,,,249,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200712,,,,,,,,,,,,181,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200708,,,,,,,,,,,,144,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200705,,,,,,,,,,,,112,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200701,,,,,,,,,,,,90,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200628,,,,,,,,,,,,81,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200624,,,,,,,,,,,,78,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200621,,,,,,,,,,,,76,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200617,,,,,,,,,,,,73,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
"VI",20200614,,,,,,,,,,,,72,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
