"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"ID",20201028,426,914,475,33279,5762,155,0,,24546,9139,28099,61785,12,4,5,80,517,2,,,,13,563,599,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201025,418,892,465,31952,5593,149,0,,23507,8930,26906,59344,9,4,4,75,482,16,,,,10,530,573,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201021,400,852,448,29930,5302,144,0,,21929,8621,25099,55650,9,4,4,71,474,1,,,,10,518,546,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201018,389,824,435,28456,5128,137,0,,20805,8403,23883,53092,9,3,4,64,458,6,,,,9,496,528,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201014,360,764,416,26491,4923,132,0,,19118,8112,22661,49892,8,3,4,63,452,1,,,,9,490,516,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201011,352,734,407,25372,4804,127,0,,18245,7958,21862,48066,8,3,4,61,444,2,,,,7,482,507,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201007,337,718,386,23956,4652,120,0,,17102,7716,20934,45753,7,3,4,58,430,12,,,,7,466,500,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20201004,318,657,376,22947,4530,115,0,,16275,7519,20169,43964,7,3,4,57,417,8,,,,6,453,482,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200930,308,633,369,20773,4251,114,1356,,15458,7318,19271,42048,7,3,4,57,408,4,,,,6,444,469,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200927,295,597,367,19837,4136,103,1311,,14722,7108,18670,40501,6,3,4,56,399,5,,,,5,435,460,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200923,287,580,354,18894,3999,96,1258,,13924,6901,17917,38743,6,3,4,55,395,4,,,,5,431,454,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200920,280,546,351,18178,3908,95,1237,,13368,6704,17418,37491,6,3,4,51,383,9,,,,7,415,443,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200916,263,529,346,17509,3788,94,1205,,12834,6500,16758,36093,5,3,4,50,373,6,,,,5,405,429,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200913,250,521,345,17038,3723,92,1190,,12456,6359,16463,35279,5,3,4,48,363,4,,,,5,393,415,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200909,244,480,337,16518,3633,92,1161,,12044,6180,16085,34310,4,2,4,48,355,3,,,,5,387,406,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200906,241,420,336,16202,3555,92,1150,,11770,6058,15838,33667,2,2,4,46,331,8,,,,5,363,385,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200902,233,395,331,15759,3457,89,1131,,11430,5904,15329,32664,2,2,4,45,326,1,,,,5,356,372,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200830,233,370,329,15318,3386,87,1115,,11125,5752,14989,31867,2,2,4,44,307,8,,,,5,337,359,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200826,227,346,322,14766,3305,84,1089,,10719,5519,16765,33004,2,2,4,39,294,4,,,,5,319,337,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200823,216,307,313,14260,3219,81,1066,,10364,5296,14192,29853,2,2,4,35,267,5,,,,5,288,307,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200819,209,279,309,13732,3101,80,1028,,9997,5043,13655,28696,2,2,4,35,255,1,,,,5,275,291,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200816,204,247,297,13078,3028,75,989,,9448,4785,13426,27660,2,2,3,32,231,6,,,,5,249,269,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200812,195,200,283,12375,2908,73,942,,8881,4534,12717,26133,2,2,3,28,218,0,,,,4,234,246,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200809,189,171,269,11658,2797,70,883,,8351,4300,12019,24671,2,2,3,26,202,9,,,,4,217,237,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200805,180,148,255,10820,2566,65,799,,7730,3989,10987,22707,2,2,3,23,193,1,,,,4,204,217,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200802,168,140,247,10145,2416,62,730,,7220,3701,10422,21344,3,2,3,21,167,9,,,,3,177,197,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200729,161,132,235,9421,2289,60,646,,6697,3458,9523,19679,3,2,3,20,150,3,,,,3,159,173,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200726,151,122,222,8649,2119,52,606,,6180,3210,8786,18177,2,2,3,19,122,5,,,,2,132,146,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200722,140,119,207,7861,1921,46,563,,5674,2939,7708,16322,2,2,2,14,117,4,,,,1,124,135,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200719,128,115,191,7099,1709,45,514,,5151,2675,7046,14873,1,2,1,9,105,5,,,,1,109,119,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200715,111,101,165,6057,1371,43,442,,4497,2327,5620,12445,1,2,1,8,98,4,,,,1,101,110,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200712,95,95,150,5355,1195,36,398,,3996,2091,4814,10902,1,2,1,8,93,1,,,,1,96,102,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200708,86,89,133,4393,968,30,326,,3343,1773,3852,8969,1,2,1,8,90,0,,,,1,93,98,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200705,79,79,113,3777,831,29,267,,2857,1559,3316,7733,1,2,1,6,86,1,,,,1,87,93,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200701,69,78,100,3182,638,22,227,,2480,1345,2544,6370,1,2,1,6,86,0,,,,1,87,92,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200628,60,72,79,2675,551,20,187,,2128,1186,2004,5319,1,2,1,6,84,1,,,,1,85,91,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200624,56,66,71,2388,509,17,176,,1939,1079,1626,4645,1,2,1,6,83,1,,,,1,84,90,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200621,51,60,66,2060,427,15,151,,1728,949,1328,4006,1,2,1,6,83,0,,,,1,84,89,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200617,48,58,64,1897,410,12,138,,1637,873,1121,3632,,2,1,6,82,0,,,,1,84,88,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200614,47,54,65,1774,384,12,130,,1551,813,1034,3399,,2,1,6,81,0,,,,1,83,87,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200610,47,53,62,1690,373,13,125,,1493,775,991,3260,,0,0,5,80,0,,,,,82,85,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200607,45,50,58,1618,366,12,123,,1454,730,954,3139,,2,1,4,79,0,,,,,80,83,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200603,44,44,53,1548,332,9,137,,1409,671,909,2990,,2,1,4,79,0,,,,,80,83,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200531,44,34,46,1460,308,7,134,,1347,603,888,2839,,2,1,4,78,0,,,,,79,82,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200527,44,29,45,1432,293,5,120,,1329,560,841,2731,,2,1,4,78,0,,,,,79,82,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200524,44,25,41,1403,270,3,93,,1299,502,824,2626,,2,1,4,74,1,,,,,75,79,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200520,44,24,34,1362,262,3,80,,1269,447,789,2506,,2,1,4,72,1,,,,,73,77,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200517,41,23,31,1335,242,2,68,,1227,411,780,2419,,2,1,4,69,0,,,,,70,73,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200513,40,23,27,1256,221,2,74,,1164,378,781,2324,,2,1,4,65,0,,,,,66,69,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200510,38,21,24,1160,206,3,68,,1101,336,792,2230,,2,1,4,61,2,,,,,62,67,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200506,32,19,21,1118,194,3,64,,1059,315,,2158,,2,1,4,58,4,,,,,59,66,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200503,,,,,,,,,,,,,,2,1,5,58,1,,,,,60,64,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200429,,,,,,,,,,,,0,,2,1,4,56,0,,,,,57,60,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200426,,,1,41,,2,,,44,2,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200422,,,1,41,,2,,,44,2,8,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ID",20200412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
