"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"OH",20210120,11658,931,88139,485676,47293,608,20329,,515048,26245,301140,842433,8,66,1269,192,8968,1249,,206,4,121,8097,10409,57,552,8157,1518,36213,6278,,1548,51,1171,30036,44009,,,,,,,,,,,,
"OH",20210117,11363,908,86298,474468,46610,599,19930,,502730,25716,298308,826754,8,67,1248,188,8801,1211,,198,4,118,7933,10200,56,546,7996,1509,35425,6255,,1519,51,1171,29380,43189,,,,,,,,,,,,
"OH",20210113,11089,886,83865,458196,45196,587,19402,,485211,25016,289412,799639,8,67,1217,179,8562,1140,,191,4,107,7688,9881,56,539,7888,1492,34508,6151,,1479,52,1147,28549,42151,,,,,,,,,,,,
"OH",20210110,10808,863,81661,443518,44110,574,18934,,470223,24418,282424,777065,8,66,1197,175,8354,1098,,184,4,101,7487,9627,56,533,7753,1467,33693,5998,,1454,52,1126,27776,41158,,,,,,,,,,,,
"OH",20210106,10463,844,78994,423353,41882,557,18189,,448677,23540,270600,742817,8,65,1171,174,8145,1049,,182,4,96,7278,9368,56,527,7616,1446,32784,5874,,1426,52,1106,26944,40104,,,,,,,,,,,,
"OH",20210103,10222,812,40740,409049,40740,541,17724,,433709,22934,264838,721481,8,63,1145,168,7922,986,,166,4,90,7070,9076,56,520,7397,1420,31690,5688,,1400,50,1079,26002,38798,,,,,,,,,,,,
"OH",20201230,9932,788,74855,391903,38838,531,17223,,415995,22160,252593,690748,8,62,1133,167,7743,945,,160,4,88,6892,8855,55,516,7291,1398,31048,5556,,1374,50,1065,25392,38002,,,,,,,,,,,,
"OH",20201227,9648,777,73129,378677,37924,522,16820,,401884,21560,247081,670525,7,61,1112,163,7448,898,,151,4,85,6609,8509,56,509,7128,1370,30103,5313,,1346,50,1050,24476,36786,,,,,,,,,,,,
"OH",20201223,9413,751,70975,364532,36476,499,16361,,387302,20917,236603,644822,6,60,1102,160,7333,868,,149,4,82,6497,8361,54,503,7027,1362,29462,5201,,1318,49,1035,23875,36025,,,,,,,,,,,,
"OH",20201220,9137,731,68966,349976,34984,492,15854,,371866,20284,230656,622806,5,59,1080,157,7092,798,,138,3,76,6261,8047,54,498,6812,1341,28369,5037,,1286,46,1011,22908,34747,,,,,,,,,,,,
"OH",20201216,8781,688,65907,330210,32613,467,15100,,351247,19454,214065,584766,4,57,1071,151,6907,719,,130,3,73,6047,7777,51,483,6628,1314,27338,4723,,1256,46,993,21917,33375,,,,,,,,,,,,
"OH",20201213,8514,671,63983,317680,31547,455,14551,,338164,18884,205679,562727,4,56,1054,144,6707,641,,127,3,70,5825,7492,50,466,6413,1282,26290,4401,,1209,46,954,20983,31973,,,,,,,,,,,,
"OH",20201209,8070,617,60059,295583,29341,430,13365,,315261,17913,186938,520112,4,56,1030,142,6483,562,,123,3,64,5598,7187,47,454,6225,1255,25273,4162,,1153,46,928,20091,30690,,,,,,,,,,,,
"OH",20201206,7676,577,56679,274098,27351,407,12641,,293315,17051,164658,475024,4,55,1015,139,6286,534,,118,3,64,5405,6959,45,446,6026,1220,24140,3873,,1093,46,897,19088,29233,,,,,,,,,,,,
"OH",20201202,7273,539,53496,254654,25373,388,11448,,273575,16246,148107,437928,4,53,985,131,6055,485,,107,3,56,5191,6671,43,434,5843,1190,23123,3572,,966,44,860,18238,27885,,,,,,,,,,,,
"OH",20201129,6971,507,51361,240280,24220,375,10782,,259632,15661,139139,414432,4,52,969,126,5848,425,,97,3,50,4976,6399,40,424,5672,1154,22069,3284,,908,43,823,17268,26507,,,,,,,,,,,,
"OH",20201125,6651,476,48538,223171,22364,360,10050,,242913,15010,124820,382743,4,52,964,124,5768,382,,96,3,48,4897,6274,39,418,5535,1134,21279,3073,,865,43,806,16539,25486,,,,,,,,,,,,
"OH",20201122,6282,432,45937,205722,20761,343,9154,,226403,14404,110612,351419,4,52,948,121,5538,337,,92,3,47,4659,5996,36,404,5450,1118,20378,2927,,823,41,792,15715,24423,,,,,,,,,,,,
"OH",20201118,5952,397,43432,187865,18943,323,8532,,208913,13657,96258,318828,4,51,938,119,5396,312,,87,3,46,4524,5827,33,391,5314,1080,19451,2686,,773,40,749,14865,23217,,,,,,,,,,,,
"OH",20201115,5733,370,41781,175840,17650,308,7992,,197336,13186,87574,298096,4,51,931,119,5326,277,,86,3,47,4455,5722,29,384,5205,1058,18744,2463,,743,39,727,14195,22265,,,,,,,,,,,,
"OH",20201111,5387,318,39363,158575,15810,285,7402,,181293,12506,73557,267356,4,51,922,119,5235,269,,85,3,46,4369,5623,28,381,5081,1040,17981,2269,,704,39,713,13465,21290,,,,,,,,,,,,
"OH",20201108,5143,302,37981,148112,14885,271,7118,,171471,12094,66703,250268,4,51,915,117,5151,249,,81,3,43,4282,5517,27,376,4987,1019,17346,2132,,683,39,698,12864,20497,,,,,,,,,,,,
"OH",20201104,4851,261,36380,136237,13732,277,6707,,160164,11614,58431,230209,4,51,908,116,5087,225,,79,3,40,4215,5428,26,368,4914,1007,16791,2003,,652,40,682,12344,19801,,,,,,,,,,,,
"OH",20201101,4683,266,35495,128953,13230,254,6477,,153191,11317,54492,219000,4,50,903,115,4989,199,,77,3,38,4109,5303,26,363,4846,992,16309,1919,,636,39,671,11904,19220,,,,,,,,,,,,
"OH",20201028,4480,244,34469,120697,12512,249,6200,,145093,10983,49271,205347,4,50,899,114,4952,190,,77,3,37,4070,5256,23,356,4783,984,15830,1792,,660,37,670,11452,18606,,,,,,,,,,,,
"OH",20201025,4374,235,33853,115934,12166,239,6029,,140262,10785,47068,198115,4,50,895,114,4917,175,,77,3,37,4033,5206,23,352,4714,968,15424,1703,,637,36,652,11079,18095,,,,,,,,,,,,
"OH",20201021,4239,225,32999,109581,11649,231,5795,,133969,10537,43499,188005,4,50,893,112,4875,162,,75,3,37,3988,5149,23,349,4648,949,14984,1590,,586,36,640,10657,17523,,,,,,,,,,,,
"OH",20201018,4161,218,32448,105451,11326,225,5645,,129671,10325,41791,181787,4,50,886,109,4810,148,,75,3,36,3926,5067,23,349,4599,939,14608,1514,,554,36,633,10315,17061,,,,,,,,,,,,
"OH",20201014,4064,210,31877,100225,11052,219,5369,,124619,10096,38950,173665,4,50,885,109,4783,141,,73,3,36,3898,5033,23,345,4571,928,14315,1473,,534,36,620,10047,16716,,,,,,,,,,,,
"OH",20201011,4009,205,31487,97016,10702,213,5217,,121461,9894,37394,168749,4,50,884,108,4752,139,,73,3,35,3870,4999,23,345,4534,914,14050,1435,,522,36,607,9813,16399,,,,,,,,,,,,
"OH",20201007,3933,201,31035,93130,10303,210,5040,,117427,9696,35600,162723,4,50,881,108,4727,135,,73,2,35,3846,4970,23,342,4492,906,13781,1404,,508,36,600,9581,16091,,,,,,,,,,,,
"OH",20201004,3887,197,30691,90398,10085,209,4925,,114545,9526,34836,158907,4,49,879,108,4690,127,,72,2,35,3810,4925,22,342,4460,899,13528,1340,,495,36,593,9337,15767,,,,,,,,,,,,
"OH",20200930,3818,193,30342,87136,9851,198,4750,,111083,9308,33596,153987,4,49,861,105,4572,127,,66,2,34,3712,4804,22,339,4417,889,13311,1316,,483,33,586,9167,15516,,,,,,,,,,,,
"OH",20200927,3758,189,30082,84916,9680,195,4645,,108714,9137,32958,150809,4,48,858,103,4520,118,,62,2,32,3665,4741,21,337,4386,883,13073,1260,,471,32,580,8940,15216,,,,,,,,,,,,
"OH",20200923,3703,182,29759,82075,9438,193,4498,,105677,8954,32122,146753,4,47,854,102,4468,117,,62,2,32,3618,4687,21,333,4355,874,12878,1225,,466,32,569,8761,14977,,,,,,,,,,,,
"OH",20200920,3639,181,29543,80216,9342,189,4431,,103612,8814,31883,144309,3,47,842,101,4410,104,,62,2,31,3566,4615,20,330,4315,869,12693,1211,,460,32,566,8617,14773,,,,,,,,,,,,
"OH",20200916,3568,177,29216,77635,9200,188,4289,,100748,8633,31137,140518,3,46,835,100,4359,96,,62,2,31,3518,4555,19,326,4269,862,12508,1190,,449,32,557,8486,14560,,,,,,,,,,,,
"OH",20200913,3477,177,28949,75220,9147,187,4162,,98148,8463,30794,137405,3,46,815,95,4241,79,,59,2,27,3417,4415,18,323,4231,846,12308,1160,,438,31,549,8313,14314,,,,,,,,,,,,
"OH",20200909,3334,172,28571,71981,9060,185,3969,,94598,8248,30119,132965,3,44,800,95,4157,72,,57,1,27,3352,4324,18,316,4200,829,12120,1134,,427,31,543,8146,14083,,,,,,,,,,,,
"OH",20200906,3282,170,28377,70301,8754,181,3862,,92693,8063,29802,130558,3,42,792,94,4099,66,,55,1,25,3302,4259,18,315,4167,813,11912,1116,,418,30,539,7957,13841,,,,,,,,,,,,
"OH",20200902,3196,173,27993,67180,8078,180,3708,,89321,7847,28599,125767,3,42,778,93,4019,64,,55,1,25,3235,4176,19,296,4123,801,11647,1126,,405,30,536,7765,13574,,,,,,,,,,,,
"OH",20200830,3102,165,27694,64849,7902,178,3627,,86986,7671,27605,122262,3,42,771,92,3982,54,,55,1,24,3200,4128,19,288,4075,788,11423,1106,,402,30,525,7580,13317,,,,,,,,,,,,
"OH",20200826,3007,157,27292,62085,7556,176,3461,,84115,7450,26019,117584,2,42,764,90,3921,33,,52,1,21,3140,4044,18,283,4025,770,11205,1068,,392,30,514,7403,13043,,,,,,,,,,,,
"OH",20200823,2917,151,26931,60115,7451,174,3369,,81888,7307,25607,114802,2,42,748,89,3824,65,,53,1,26,3066,3978,18,278,3980,765,10984,1051,,383,30,510,7230,12800,,,,,,,,,,,,
"OH",20200819,2837,151,26401,57645,7136,173,3200,,78970,7042,24869,110881,2,42,737,89,3760,58,,52,1,27,3009,3907,19,273,3925,745,10730,1054,,372,30,508,7032,12529,,,,,,,,,,,,
"OH",20200816,2772,146,25912,55693,6996,172,3104,,76575,6835,24877,108287,2,42,729,87,3691,48,,49,1,26,2944,3826,17,271,3871,737,10463,1036,,366,30,499,6824,12236,,,,,,,,,,,,
"OH",20200812,2700,138,25310,53183,6735,169,2948,,73705,6588,23955,104248,2,42,705,86,3600,48,,48,1,27,2877,3734,17,264,3784,716,10178,1007,,354,29,491,6617,11901,,,,,,,,,,,,
"OH",20200809,2600,140,24670,50817,6503,167,2795,,70626,6346,23876,100848,3,41,693,85,3538,46,,46,1,24,2829,3669,17,259,3708,694,9887,984,,339,29,479,6394,11565,,,,,,,,,,,,
"OH",20200805,2508,127,23787,47879,6290,165,2661,,66969,6094,23242,96305,2,39,682,40,3472,84,,45,1,22,2776,3596,16,256,3622,680,9583,968,,312,29,471,6198,11231,,,,,,,,,,,,
"OH",20200802,2410,119,23116,45720,6144,165,2628,,64189,5940,22902,93031,1,39,665,83,3322,124,,47,1,29,2666,3529,16,246,3531,663,9268,969,,317,29,463,5971,10900,,,,,,,,,,,,
"OH",20200729,2292,112,22203,42839,5912,157,2532,,60706,5679,21508,87893,1,39,657,76,3246,100,,45,1,25,2589,3422,16,240,3423,649,8967,937,,312,29,447,5769,10553,,,,,,,,,,,,
"OH",20200726,2220,106,21499,40577,5728,154,2444,,57939,5511,20623,84073,1,36,641,73,3146,88,,42,1,26,2504,3307,15,231,3313,630,8673,896,,311,27,435,5569,10199,,,,,,,,,,,,
"OH",20200722,2149,95,20518,37618,5420,147,2359,,54505,5283,18954,78742,1,36,627,71,3077,87,,39,1,24,2454,3235,12,225,3220,617,8400,847,,305,25,427,5366,9864,,,,,,,,,,,,
"OH",20200719,2076,90,19678,35500,5264,141,2305,,51842,5104,17986,74932,1,35,614,69,3020,85,,40,1,22,2413,3174,12,218,3131,605,8138,812,,301,24,419,5180,9555,,,,,,,,,,,,
"OH",20200715,1986,83,18416,32910,4920,133,2210,,48261,4864,16186,69311,1,33,592,66,2941,68,,37,1,20,2349,3075,12,217,2997,586,7834,789,,298,24,408,4993,9209,,,,,,,,,,,,
"OH",20200712,1904,78,17437,31118,4657,125,2154,,45474,4702,15416,65592,1,33,585,65,2928,65,,36,1,19,2341,3058,11,211,2857,565,7513,764,,294,22,390,4807,8842,,,,,,,,,,,,
"OH",20200708,1818,73,16047,28536,4443,117,2051,,41729,4489,13963,60181,1,31,572,63,2873,55,,35,1,18,2297,2991,10,200,2709,557,7183,749,,288,21,384,4639,8489,,,,,,,,,,,,
"OH",20200705,1739,65,15174,27100,4234,110,2001,,39454,4311,13386,57151,1,31,554,62,2803,46,,35,1,17,2246,2911,9,190,2593,542,6916,714,,287,21,370,4472,8172,,,,,,,,,,,,
"OH",20200701,1661,61,14073,25602,3957,109,1852,,37028,4117,11720,52865,1,31,542,62,2775,39,,35,1,17,2228,2876,9,186,2501,532,6718,661,,271,23,357,4356,7911,,,,,,,,,,,,
"OH",20200628,1586,58,13108,24486,3798,109,1824,,35187,3991,11131,50309,1,30,523,59,2714,34,,35,1,16,2179,2807,9,185,2405,518,6528,635,,272,22,351,4233,7681,,,,,,,,,,,,
"OH",20200624,1503,51,11985,23208,3599,102,1800,,32987,3810,9962,46759,,29,510,58,2673,24,,33,,16,2150,2755,6,178,2313,508,6337,602,,279,21,347,4104,7447,,,,,,,,,,,,
"OH",20200621,1439,53,11330,22379,3445,101,1794,,31547,3673,9588,44808,,28,496,57,2625,18,,32,,15,2115,2700,6,169,2259,495,6162,585,,272,20,332,3989,7242,,,,,,,,,,,,
"OH",20200617,1368,52,10616,21470,3252,101,1718,,29933,3427,9062,42422,,27,472,51,2531,29,,34,,17,2040,2611,6,164,2194,477,5984,590,,259,20,328,3884,7051,,,,,,,,,,,,
"OH",20200614,1307,46,10233,20907,3115,99,1670,,28916,3229,9003,41148,,25,463,48,2479,30,,32,,16,2001,2557,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200610,1232,43,9833,20180,2970,100,1591,,27683,3030,8862,39575,,24,446,47,2392,19,,29,,15,1929,2457,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200607,1132,42,9517,19655,2885,102,1520,,26693,2896,8887,38476,,21,418,45,2272,60,,33,,19,1850,2377,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200603,1018,42,9139,18790,2722,97,1395,,25264,2694,8834,36792,,20,392,42,2198,59,,26,,16,1807,2299,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200531,937,39,8852,18091,2575,95,1350,,24120,2555,8838,35513,,19,367,39,2066,50,,25,,12,1697,2155,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200527,818,32,8491,17219,2209,94,1208,,22554,2282,8603,33439,,16,355,35,1986,23,,22,,8,1627,2044,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200524,720,26,8093,16386,2054,88,1126,,21335,2117,8459,31911,,16,344,31,1855,83,,25,,16,1522,1969,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200520,603,21,7502,15052,1903,81,1018,,19425,1887,8124,29436,,12,304,26,1693,62,,19,,12,1398,1781,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200517,527,21,7125,14273,1792,69,946,,18284,1723,7916,27923,,11,269,23,1568,34,,14,,9,1307,1625,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200513,472,21,6564,13240,1575,60,856,,16851,1473,7397,25721,,11,242,21,1432,30,,12,,4,1195,1483,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200510,415,20,6144,12337,1448,49,799,,15606,1303,7172,24081,,10,218,18,1220,103,,15,,10,1017,1341,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200506,349,17,5543,11143,1218,32,749,,13850,1046,6680,21576,,7,192,17,1065,143,,19,,11,906,1225,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200503,302,21,5083,10337,1118,17,705,,12720,886,6308,19914,,3,172,15,909,114,,16,,7,764,1038,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200429,249,14,4221,8931,1099,14,804,,11061,632,5610,17303,,3,152,11,794,132,,17,,6,682,937,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200426,216,11,3716,7976,1278,10,972,,10066,512,5385,15963,,2,109,11,593,124,,19,,9,520,728,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200422,186,10,3112,6915,1400,5,1039,,8816,396,4905,14117,,1,95,10,500,100,,16,,7,439,610,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200419,167,6,2415,5758,1086,5,731,,7281,319,4002,11602,,1,68,10,365,96,,14,,7,327,471,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200415,141,4,1598,4198,324,3,210,,5201,218,2372,7791,,1,48,7,284,70,,6,,6,261,361,,,,,,,,,,,,,,,,,,,,,,,,
"OH",20200412,124,4,1328,3524,226,2,137,,4268,174,2162,6604,,,33,2,161,90,,4,,3,161,253,,,,,,,,,,,,,,,,,,,,,,,,
