"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"ND",20210307,1317,4376,2881,55720,28,,1377,,,,100391,100391,,,,,,1478,,,,,,1478,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210303,1314,4358,2873,55420,28,,1360,,,,100067,100067,,,,,,1478,,,,,,1478,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210228,1314,4344,2863,55202,28,,1344,,,,99809,99809,,,,,,1472,,,,,,1472,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210224,1312,4331,2853,54919,27,,1324,,,,99531,99531,,,,,,1470,,,,,,1470,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210221,1310,4317,2842,54719,26,,1313,,,,99277,99277,,,,,,1465,,,,,,1465,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210217,1308,4305,2837,54385,26,,1293,,,,98901,98901,,,,,,1461,,,,,,1461,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210214,1311,4287,2824,54128,26,,1282,,,,98597,98597,,,,,,1461,,,,,,1461,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210210,1307,4260,2812,53795,25,,1271,,,,98214,98214,,,,,,1459,,,,,,1459,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210207,1310,4245,2809,53694,25,,1265,,,,98155,98155,,,,,,1451,,,,,,1451,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210203,1313,4223,2805,53445,25,,1255,,,,97936,97936,,,,,,1447,,,,,,1447,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210131,1310,4199,2796,53207,25,,1244,,,,97630,97630,,,,,,1442,,,,,,1442,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210127,1298,4181,2787,52843,25,,1232,,,,97160,97160,,,,,,1441,,,,,,1441,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210124,1287,4152,2782,52610,25,,1226,,,,96817,96817,,,,,,1428,,,,,,1428,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210120,1284,4118,2763,52206,25,,1206,,,,96222,96222,,,,,,1409,,,,,,1409,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210117,1280,4103,2755,51947,,,1203,,,,95864,95864,,,,,,1395,,,,,,1395,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210113,1271,4071,2736,51431,23,,1187,,,,95135,95135,,,,,,1364,,,,,,1364,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210110,1268,4036,2727,51191,22,,1181,,,,94716,94716,,,,,,1360,,,,,,1360,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210106,1258,3993,2701,50569,21,,1158,,,,93832,93832,,,,,,1341,,,,,,1341,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20210103,1256,3933,21,50089,21,,1143,,,,93041,93041,,,,,,1317,,,,,,1317,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201230,1255,3896,2678,49538,21,,1128,,,,92202,92202,,,,,,1289,,,,,,1289,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201227,1250,3849,2662,49105,21,,1109,,,,91466,91466,,,,,,1271,,,,,,1271,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201223,1244,3790,2642,48635,21,,1084,,,,90723,90723,,,,,,1249,,,,,,1249,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201220,1238,3750,2630,48194,21,,1071,,,,90039,90039,,,,,,1237,,,,,,1237,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201216,1213,3606,2592,47058,21,,1037,,,,88686,88686,,,,,,1201,,,,,,1201,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201213,1165,3392,2496,44405,187,,977,,,,87871,87871,,,,,,1158,,,,,,1158,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201209,1165,3392,2496,44405,187,,977,,,,86149,86149,,,,,,1086,,,,,,1086,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201206,1165,3392,2496,44405,187,,977,,,,82981,82981,,,,,,1019,,,,,,1019,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201202,1131,3252,2432,42900,177,,951,,,,80135,80135,,,,,,972,,,,,,972,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201129,1110,3173,2409,42102,174,,927,,,,78658,78658,,,,,,680,,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,
"ND",20201125,1078,3061,2355,40486,168,,897,,,,75478,75478,,,,,,680,,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,
