"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"WI",20210307,15553,7580,40549,481041,34002,,,,470050,63651,87953,621654,97,127,478,389,6404,313,,,,106,6144,7106,410,563,3023,2491,22976,990,2491,,,312,18668,26457,,,,,,,,,,,,
"WI",20210303,15458,7553,40406,478865,33891,,,,467869,63408,87810,619087,95,126,479,388,6367,314,,,,106,6111,7069,408,561,3012,2478,22818,983,2478,,,310,18527,26279,,,,,,,,,,,,
"WI",20210228,15397,7542,40309,477418,33818,,,,466377,63274,87716,617367,95,124,477,386,6314,314,,,,105,6062,7014,406,557,2992,2463,22685,979,2463,,,304,18426,26127,,,,,,,,,,,,
"WI",20210224,15302,7521,40150,474905,33671,,,,463814,63039,87407,614260,95,122,470,383,6238,315,,,,107,5992,6936,402,552,2971,2438,22489,966,2438,,,300,18264,25893,,,,,,,,,,,,
"WI",20210221,15232,7499,40057,473063,33617,,,,461969,62860,87411,612240,95,122,466,381,6162,328,,,,108,5923,6871,401,547,2947,2417,22362,964,2417,,,301,18166,25743,,,,,,,,,,,,
"WI",20210217,15131,7464,39887,468197,33461,,,,456554,62618,90017,609189,93,121,461,379,6060,359,,,,107,5831,6798,395,545,2924,2402,22079,1017,2402,,,294,17921,25498,,,,,,,,,,,,
"WI",20210214,15034,7447,39764,466464,33474,,,,454808,62491,89914,607213,92,119,446,376,6015,354,,,,108,5796,6745,394,541,2911,2392,21903,1007,2392,,,292,17765,25302,,,,,,,,,,,,
"WI",20210210,14766,7348,39056,460947,32639,,,,446392,61328,95535,603255,90,119,443,376,5945,384,,,,104,5751,6705,389,532,2873,2346,21645,1099,2346,,,291,17560,25090,,,,,,,,,,,,
"WI",20210207,14656,7333,38919,458861,32515,,,,444232,61116,95434,600782,87,118,440,371,5860,382,,,,101,5670,6613,385,529,2859,2329,21462,1094,2329,,,287,17402,24885,,,,,,,,,,,,
"WI",20210203,14456,7289,38610,454932,32266,,,,440262,60701,94793,595756,87,114,432,364,5755,377,,,,97,5571,6496,380,517,2833,2308,21160,1086,2308,,,285,17145,24554,,,,,,,,,,,,
"WI",20210131,14302,7258,38403,452036,32097,,,,437371,60411,94358,592140,86,112,427,361,5705,368,,,,95,5522,6434,371,515,2811,2292,20927,1079,2292,,,284,16946,24298,,,,,,,,,,,,
"WI",20210127,14077,7192,38030,446875,31781,,,,432187,59874,93539,585600,82,111,420,357,5569,376,,,,101,5390,6302,364,511,2788,2271,20640,1065,2271,,,283,16694,23976,,,,,,,,,,,,
"WI",20210124,13937,7151,37802,443294,31664,,,,428473,59494,93410,581377,82,111,414,352,5464,374,,,,100,5282,6190,362,506,2762,2248,20396,1048,2248,,,280,16486,23692,,,,,,,,,,,,
