"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"KS",20210307,5525,2074,14330,209752,12197,,,,182461,39177,74223,295861,38,64,235,310,3795,707,,,,245,3721,4812,67,173,752,1350,7167,870,,,,623,7118,9387,8140,24634,61246,95804,699286,475457,,,,45244,806291,1270547
"KS",20210303,5492,2069,14291,209133,12144,,,,181823,39072,74214,295109,37,63,236,308,3799,709,,,,243,3724,4816,67,173,749,1345,7142,868,,,,621,7092,9355,8098,24390,60877,95201,694741,474818,,,,44868,802054,1264760
"KS",20210228,5435,2059,14199,207907,12047,,,,180592,38929,74142,293663,37,61,230,306,3737,692,,,,239,3665,4735,67,171,740,1336,7054,859,,,,617,7006,9249,8018,24091,60235,94373,687192,472898,,,,44283,794535,1254463
"KS",20210224,5412,2051,14150,207207,11983,,,,179866,38820,74151,292837,37,60,230,304,3729,691,,,,239,3656,4724,67,171,736,1328,7012,849,,,,613,6965,9189,7980,23877,59884,93837,683093,471838,,,,43923,790688,1248768
"KS",20210221,5344,2037,14056,205615,11849,,,,178256,38566,74010,290832,36,58,227,297,3643,674,,,,234,3568,4614,67,169,732,1313,6912,846,,,,602,6866,9071,7888,23627,59299,92894,675660,469869,,,,43196,783518,1238423
"KS",20210217,5281,2022,13968,203804,11735,,,,176564,38359,73794,288717,36,57,222,290,3576,655,,,,228,3500,4521,67,169,727,1300,6862,840,,,,592,6818,9002,7830,23393,58762,92194,667859,469245,,,,42693,775959,1229298
"KS",20210214,5221,1999,13826,201605,11583,,,,174410,38059,73633,286102,35,57,214,283,3450,631,,,,224,3371,4364,67,167,719,1288,6768,831,,,,585,6723,8887,7722,23123,57957,91130,658625,467834,,,,41993,767389,1217589
"KS",20210210,5197,1986,13777,200542,11503,,,,173464,37932,73498,284894,34,54,212,281,3408,614,,,,222,3325,4303,67,167,716,1284,6727,829,,,,581,6682,8840,7674,22970,57552,90580,654377,466536,,,,41612,762939,1211493
"KS",20210207,5123,1964,13617,197834,11322,,,,170887,37589,73086,281562,32,51,204,273,3244,584,,,,213,3172,4101,67,165,703,1268,6592,820,,,,568,6555,8680,7558,22602,56573,89443,644150,463460,,,,40823,752278,1197053
"KS",20210203,5064,1950,13488,195609,11213,,,,169027,37306,72582,278915,31,48,195,261,3079,555,,,,204,3005,3895,65,163,694,1256,6504,818,,,,562,6473,8578,7494,22355,55982,88648,638411,459790,,,,40388,744513,1186849
"KS",20210131,4980,1909,13321,192322,10997,,,,165917,36842,71926,274685,29,45,192,260,2987,532,,,,205,2912,3779,63,161,682,1238,6363,816,,,,547,6344,8417,7357,21857,54976,86979,626445,455299,,,,39322,731894,1168723
"KS",20210127,4929,1881,13204,190581,10878,,,,164184,36600,71733,272517,28,41,188,258,2937,523,,,,204,2868,3718,63,160,670,1223,6241,804,,,,539,6223,8268,7240,21642,54426,86176,620086,453514,,,,38804,725359,1159776
"KS",20210124,4823,1832,12920,185965,10567,,,,159937,36027,70689,266653,27,41,185,254,2850,494,,,,199,2778,3598,61,154,658,1205,6069,767,,,,526,6048,8041,7071,21056,53082,84513,606128,446770,,,,37772,709245,1137411
"KS",20210120,4768,1807,12737,183359,10413,,,,157494,35651,70267,263412,27,40,184,252,2833,490,,,,195,2764,3575,61,152,653,1193,5991,746,,,,516,5975,7930,6959,20745,52321,83436,598323,443946,,,,37102,700411,1125705
"KS",20210117,4631,1740,12389,177980,10111,,,,152690,35010,68434,256134,26,39,179,245,2778,479,,,,195,2708,3502,59,148,634,1172,5812,729,,,,499,5811,7713,6776,20160,51023,81591,583396,435378,,,,36120,681714,1100365
"KS",20210113,4553,1694,12224,174874,9958,,,,150112,34531,67398,252041,25,39,172,239,2674,442,,,,184,2601,3355,59,146,624,1160,5676,704,,,,487,5678,7540,6670,19822,50236,80408,576152,427372,,,,35611,671715,1083932
"KS",20210110,4354,1623,11749,167483,14309,,,,144142,33502,64678,242322,25,37,164,227,2500,421,,,,226,2429,3148,58,144,607,1133,5438,686,,,,601,5431,7257,6416,18950,47857,77616,560541,413050,,,,61752,647956,1051207
"KS",20210106,4227,1583,11524,163279,13976,,,,140566,32988,63264,236818,24,37,157,220,2399,408,,,,217,2327,3027,56,142,599,1114,5325,674,,,,592,5313,7113,6292,18600,47064,76562,552500,408457,,,,60933,637646,1037519
"KS",20210103,4056,1510,13452,156465,13452,,,,134989,32180,60576,227745,24,35,152,210,2288,381,,,,203,2218,2879,54,140,589,1098,5156,649,,,,578,5143,6903,6068,18068,45815,74643,539593,398270,,,,59574,619103,1012506
"KS",20201230,3931,1471,11033,152504,13173,,,,131898,31664,58871,222433,21,34,149,205,2177,359,,,,193,2110,2741,54,135,583,1086,5041,633,,,,565,5032,6760,5987,17765,45177,73162,534384,393686,,,,58979,610263,1001232
"KS",20201227,3702,1406,10502,143017,12481,,,,123712,30678,55299,209689,20,31,142,194,1995,318,,,,173,1933,2507,53,130,563,1056,4781,587,,,,535,4774,6424,5692,16910,43269,71317,515147,375740,,,,57210,580031,962204
