"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"RI",20210307,2342,309,7780,59389,2332,0,1200,31023,73352,31023,23746,128121,1,37,104,207,1960,374,207,1,0,1,1816,2541,20,167,593,1886,5302,1832,1886,39,0,203,4280,9020,4717,8702,18349,54284,275854,472498,54284,3660,521,20203,219702,802636
"RI",20210303,2342,309,7780,59389,2332,0,1200,31023,73352,31023,22910,127285,1,37,104,207,1960,367,207,1,0,1,1816,2534,20,167,593,1886,5302,1794,1886,39,0,203,4280,8982,4717,8702,18349,54284,275854,468689,54284,3660,521,20203,219702,798827
"RI",20210228,2290,290,7679,58055,2291,0,1160,30571,71765,30571,23286,125622,1,37,103,200,1897,405,200,1,0,1,1754,2502,19,164,602,1875,5300,1725,1875,40,0,204,4271,8900,4690,8506,18003,53422,270270,467509,53422,3360,511,19969,215231,791201
"RI",20210224,2290,290,7679,58055,2291,0,1160,30571,71765,30571,22382,124718,1,37,103,200,1897,390,200,1,0,1,1754,2487,19,164,602,1875,5300,1675,1875,40,0,204,4271,8850,4690,8506,18003,53422,270270,463162,53422,3360,511,19969,215231,786854
"RI",20210221,2238,280,7556,56855,2249,0,1135,30114,70313,30114,22718,123145,1,36,103,195,1852,329,195,1,0,1,1710,2376,17,157,591,1847,5135,1888,1847,36,0,200,4134,8870,4659,8293,17752,52654,265204,460981,52654,3083,507,19720,211190,778839
"RI",20210217,2238,280,7556,56855,2249,0,1135,30114,70313,30114,22013,122440,1,36,103,195,1852,305,195,1,0,1,1710,2352,17,157,591,1847,5135,1829,1847,36,0,200,4134,8811,4659,8293,17752,52654,265204,457382,52654,3083,507,19720,211190,775240
"RI",20210214,2164,264,7408,55408,2199,0,1103,29599,68546,29599,22676,120821,1,35,100,188,1796,306,188,1,0,1,1658,2290,16,153,580,1819,4972,1898,1819,30,0,195,3998,8689,4625,8084,17419,51704,259490,455794,51704,2775,505,19420,206662,766988
"RI",20210210,2164,264,7408,55408,2199,0,1103,29599,68546,29599,21748,119893,1,35,100,188,1796,275,188,1,0,1,1658,2259,16,153,580,1819,4972,1824,1819,30,0,195,3998,8615,4625,8084,17419,51704,259490,451211,51704,2775,505,19420,206662,762405
"RI",20210207,2068,255,7225,53520,2133,0,1070,29012,66271,29012,22608,117891,1,34,99,182,1736,294,182,1,0,1,1600,2212,13,147,563,1784,4769,1915,1784,30,0,196,3820,8468,4572,7857,17007,50658,253022,449058,50658,2407,499,19090,201590,752738
"RI",20210203,2068,255,7225,53520,2133,0,1070,29012,66271,29012,21421,116704,1,34,99,182,1736,280,182,1,0,1,1600,2198,13,147,563,1784,4769,1816,1784,30,0,196,3820,8369,4572,7857,17007,50658,253022,444124,50658,2407,499,19090,201590,747804
"RI",20210131,1955,238,6787,48429,1722,0,955,28176,60086,28176,26176,114438,1,33,95,177,1675,302,177,1,0,1,1544,2154,13,135,541,1741,4288,2150,1741,28,0,112,3459,8179,4515,7577,16495,49143,244252,444495,49143,2074,491,18594,194506,737890
"RI",20210127,1955,238,6787,48429,1722,0,955,28176,60086,28176,24747,113009,1,33,95,177,1675,283,177,1,0,1,1544,2135,13,135,541,1741,4288,2069,1741,28,0,112,3459,8098,4515,7577,16495,49143,244252,437234,49143,2074,491,18594,194506,730629
"RI",20210124,1869,221,6529,45443,1616,0,891,27224,56569,27224,25942,109735,1,31,92,172,1605,306,172,1,0,1,1479,2083,12,130,527,1671,4035,2138,1671,26,0,107,3233,7844,4428,7238,16035,47603,233899,433936,47603,381,479,18219,187119,715438
"RI",20210120,1869,221,6529,45443,1616,0,891,27224,56569,27224,24083,107876,1,31,92,172,1605,281,172,1,0,1,1479,2058,12,130,527,1671,4035,2014,1671,26,0,107,3233,7720,4428,7238,16035,47603,233899,425696,47603,381,479,18219,187119,707198
"RI",20210117,1714,204,6169,42123,1472,0,812,25955,52494,25955,25994,104443,1,31,90,169,1521,315,169,1,0,1,1397,2005,11,120,496,1595,3777,2060,1595,25,0,103,3022,7432,4370,6620,15480,45768,223220,424164,45768,336,471,17631,178312,693152
