"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"ME",20210307,502,139,2252,36271,907,26,178,,31103,695,13996,45794,5,3,10,6,491,209,,1,0,6,602,706,7,22,63,22,1354,194,,3,0,30,1359,1570,,,,,,,,,,,,
"ME",20210303,496,137,2236,35657,905,22,173,,30557,685,13849,45091,5,3,10,6,463,236,,0,0,6,562,705,7,22,63,22,1335,188,,3,0,30,1339,1545,,,,,,,,,,,,
"ME",20210228,494,136,2227,35241,897,22,177,,30175,677,13782,44634,5,3,10,6,463,234,,0,0,6,562,703,7,22,63,22,1335,170,,3,0,30,1339,1527,,,,,,,,,,,,
"ME",20210224,489,133,2211,34571,894,22,170,,29540,666,13694,43900,5,3,10,6,463,208,,0,0,6,562,677,7,22,63,22,1335,158,,3,0,30,1339,1515,,,,,,,,,,,,
"ME",20210221,487,132,2195,34234,886,22,170,,29238,658,13601,43497,4,3,10,6,456,196,,0,0,6,554,658,8,21,62,22,1312,172,,3,0,29,1317,1506,,,,,,,,,,,,
"ME",20210217,482,130,2179,33709,880,19,160,,28757,652,13463,42872,4,3,10,6,456,192,,0,0,6,554,654,8,21,62,22,1312,156,,3,0,29,1317,1490,,,,,,,,,,,,
"ME",20210214,480,128,2175,33388,875,18,164,,28497,647,13385,42529,3,3,10,6,446,197,,0,0,6,541,649,7,21,61,21,1275,188,,3,0,28,1278,1484,,,,,,,,,,,,
"ME",20210210,475,125,2155,32812,870,17,156,,27981,642,13260,41883,3,3,10,6,446,189,,0,0,6,541,641,7,21,61,21,1275,162,,3,0,28,1278,1458,,,,,,,,,,,,
"ME",20210207,466,124,2136,32252,864,17,157,,27532,636,13050,41218,3,3,7,4,419,212,,0,0,4,507,635,6,20,59,21,1231,190,,3,0,25,1235,1442,,,,,,,,,,,,
"ME",20210203,451,115,2095,31476,850,17,159,,26904,627,12702,40233,3,3,7,4,419,204,,0,0,4,507,627,6,20,59,21,1231,158,,3,0,25,1235,1410,,,,,,,,,,,,
"ME",20210131,447,114,2062,30731,837,17,166,,26384,621,12319,39324,3,1,7,4,387,199,,2,0,4,466,590,6,19,58,21,1194,175,,3,0,23,1193,1390,,,,,,,,,,,,
"ME",20210127,424,111,2002,29622,820,16,357,,25685,608,11877,38170,3,1,7,4,387,171,,2,0,4,466,562,6,19,58,21,1194,151,,3,0,23,1193,1366,,,,,,,,,,,,
"ME",20210124,412,106,1955,28380,785,16,327,,24781,597,11220,36598,3,0,7,3,365,176,,0,0,4,436,544,6,18,57,18,1118,186,,5,1,21,1110,1322,,,,,,,,,,,,
"ME",20210120,388,100,1884,27102,763,16,343,,23815,581,10567,34963,3,0,7,3,365,162,,0,0,4,436,530,6,18,57,18,1118,151,,5,1,21,1110,1287,,,,,,,,,,,,
"ME",20210117,372,97,1832,25951,735,15,339,,22983,567,10009,33559,1,0,8,3,319,189,,0,0,4,370,511,5,18,56,17,1048,179,,2,1,19,1033,1244,,,,,,,,,,,,
"ME",20210113,353,88,1775,24086,678,14,303,,21675,533,8942,31150,1,0,8,3,319,131,,0,0,4,370,453,5,18,56,17,1048,136,,2,1,19,1033,1201,,,,,,,,,,,,
"ME",20210110,341,86,1746,22563,647,14,273,,20562,523,8213,29298,0,0,8,3,270,159,,0,0,4,302,432,3,17,55,17,989,152,,1,0,19,975,1158,,,,,,,,,,,,
"ME",20210106,314,81,1700,20858,614,14,236,,19259,493,7338,27090,0,0,7,3,239,130,,0,0,4,271,372,3,17,53,17,923,184,,1,0,17,908,1124,,,,,,,,,,,,
"ME",20210103,292,78,584,19652,584,13,234,,18351,478,6763,25592,0,0,7,3,239,117,,0,0,4,271,359,3,17,53,17,923,159,,1,0,17,908,1099,,,,,,,,,,,,
"ME",20201230,279,72,1611,18089,533,12,200,,17178,446,5875,23499,0,0,7,3,239,92,,0,0,4,271,334,3,17,53,17,923,99,,1,0,17,908,1039,,,,,,,,,,,,
"ME",20201227,270,68,1569,16842,489,11,181,,16253,417,5210,21880,0,0,6,2,220,101,,0,0,4,247,323,3,17,53,16,879,129,,1,0,15,861,1024,,,,,,,,,,,,
"ME",20201223,267,65,1527,15781,452,10,178,,15397,400,4694,20491,0,0,6,2,220,89,,0,0,4,247,311,3,17,53,16,879,105,,1,0,15,861,1000,,,,,,,,,,,,
"ME",20201220,252,59,1465,14652,418,10,158,,14415,390,4141,18946,0,0,6,1,199,92,,0,0,4,221,292,2,16,50,15,796,168,,2,0,15,778,979,,,,,,,,,,,,
"ME",20201216,238,52,1397,13427,379,10,125,,13332,370,3609,17311,0,0,5,1,180,86,,0,0,4,196,267,2,15,47,13,695,226,,2,0,15,675,934,,,,,,,,,,,,
"ME",20201213,228,49,1342,12356,356,10,115,,12428,357,3138,15923,0,0,5,1,180,76,,0,0,4,196,257,2,15,47,13,695,170,,2,0,15,675,878,,,,,,,,,,,,
"ME",20201209,209,47,1266,11266,335,8,86,,11446,331,2677,14454,0,0,5,1,180,65,,0,0,4,196,246,2,15,47,13,695,111,,2,0,15,675,819,,,,,,,,,,,,
"ME",20201206,202,46,1218,10371,316,6,83,,10667,324,2357,13348,0,0,5,1,159,67,,0,0,4,169,227,2,15,47,13,622,133,,1,0,15,599,768,,,,,,,,,,,,
"ME",20201202,193,42,1170,9450,292,6,76,,9838,307,2063,12208,0,0,5,1,159,58,,0,0,4,169,218,2,15,47,13,622,90,,1,0,15,599,725,,,,,,,,,,,,
"ME",20201129,188,41,1146,8821,278,5,74,,9297,297,1914,11508,0,0,4,1,148,42,,0,0,3,157,191,2,13,47,12,574,106,,2,0,15,550,692,,,,,,,,,,,,
"ME",20201125,175,36,1128,8439,264,5,65,,8968,291,1768,11027,0,0,4,1,148,41,,0,0,3,157,190,2,13,47,12,574,92,,2,0,15,550,678,,,,,,,,,,,,
"ME",20201122,163,33,1101,7838,249,5,84,,8388,283,1688,10359,0,0,4,1,140,35,,0,0,1,150,176,1,12,46,12,510,120,,1,0,11,489,642,,,,,,,,,,,,
"ME",20201118,156,32,1070,7152,237,4,62,,7718,269,1532,9519,0,0,4,1,140,29,,0,0,1,150,170,1,12,46,12,510,78,,1,0,11,489,600,,,,,,,,,,,,
"ME",20201115,147,32,1051,6642,218,4,54,,7194,269,1481,8944,0,0,4,1,128,36,,0,0,0,137,165,1,12,45,12,465,97,,1,0,10,444,574,,,,,,,,,,,,
"ME",20201111,144,28,1039,5981,208,4,47,,6575,256,1371,8202,0,0,4,1,125,32,,0,0,0,134,158,0,12,45,12,432,101,,1,0,9,412,545,,,,,,,,,,,,
"ME",20201108,139,22,1028,5560,199,4,44,,6195,244,1254,7693,0,0,4,1,125,26,,0,0,0,134,152,0,12,45,12,432,81,,1,0,9,412,525,,,,,,,,,,,,
"ME",20201104,136,16,1009,5056,190,4,44,,5750,234,1093,7077,0,0,4,1,123,26,,0,0,0,132,150,0,12,45,11,415,81,,0,0,7,397,507,,,,,,,,,,,,
"ME",20201101,135,16,1003,4758,178,4,46,,5468,232,1015,6715,0,0,4,1,123,23,,0,0,0,132,147,0,12,45,11,407,70,,0,0,7,389,488,,,,,,,,,,,,
"ME",20201028,132,16,997,4485,169,4,38,,5191,228,968,6387,0,0,4,1,123,22,,0,0,0,132,146,0,12,45,11,407,66,,0,0,7,389,484,,,,,,,,,,,,
"ME",20201025,128,15,995,4330,165,3,36,,5045,224,932,6201,0,0,4,1,123,22,,0,0,0,132,146,0,12,45,11,407,57,,0,0,7,389,475,,,,,,,,,,,,
"ME",20201021,123,14,995,4186,160,4,32,,4892,221,914,6027,0,0,4,1,123,22,,0,0,0,132,146,0,12,45,11,407,52,,0,0,7,389,470,,,,,,,,,,,,
"ME",20201018,123,14,991,4110,157,4,32,,4816,224,899,5939,0,0,4,1,119,26,,0,0,0,128,146,0,12,44,11,391,66,,0,0,7,374,468,,,,,,,,,,,,
"ME",20201014,123,14,988,4009,153,3,29,,4723,220,873,5816,0,0,4,1,119,23,,0,0,0,128,143,0,12,44,11,391,61,,0,0,7,374,463,,,,,,,,,,,,
"ME",20201011,122,14,986,3929,150,3,34,,4652,215,856,5723,0,0,4,1,119,23,,0,0,0,128,143,0,12,44,11,391,61,,0,0,7,374,463,,,,,,,,,,,,
"ME",20201007,121,14,980,3825,148,3,31,,4545,210,849,5604,0,0,4,1,119,22,,0,0,0,128,142,0,17,44,11,391,52,,0,0,7,374,454,,,,,,,,,,,,
"ME",20201004,121,14,980,3746,147,3,27,,4467,209,843,5519,0,0,4,0,114,28,,0,0,0,121,142,0,12,42,11,364,79,,0,0,7,351,454,,,,,,,,,,,,
