"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"AL",20201220,1208,,55119,100181,29096,,,,112707,10031,199714,322452,,14,1270,92,3118,1179,,,,121,2229,4389,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201216,1099,,52693,94243,27983,,,,107285,9819,188536,305640,,14,1241,92,3011,1095,,,,117,2134,4198,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201213,1044,,51189,90818,27391,,,,104733,9713,181185,295631,,14,1225,91,2961,1050,,,,109,2087,4102,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201209,968,,49086,85878,26696,,,,101020,9516,169651,280187,,12,1202,90,2883,1012,,,,107,2027,3985,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201206,852,,47761,82826,26220,,,,98657,9404,161816,269877,,12,1187,90,2835,964,,,,107,1987,3889,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201202,852,,45725,77850,25517,,,,95096,9188,152544,256828,,12,1164,88,2747,876,,,,97,1906,3711,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201129,804,,44525,74716,25043,,,,92901,9103,145225,247229,,12,1149,86,2684,807,,,,95,1856,3577,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201125,750,,43339,71706,24654,,,,91069,9023,139226,239318,,12,1135,86,2655,791,,,,95,1831,3532,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201122,727,,42478,69428,24206,,,,89159,8931,134416,232506,,12,1126,82,2626,749,,,,92,1794,3457,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201118,696,,41371,66925,22721,,,,86776,8800,127910,223486,,12,1109,81,2557,709,,,,93,1730,3347,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201115,696,,40753,65415,21505,,,,85323,8734,123765,217822,,11,1095,81,2514,653,,,,89,1692,3248,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201111,670,,39839,63241,19769,,,,83151,8606,116880,208637,,11,1080,80,2479,642,,,,86,1665,3201,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201108,657,,39381,61958,18636,,,,81856,8540,113291,203687,,9,1057,79,2418,587,,,,83,1619,3084,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201104,639,,38683,60135,17467,,,,79955,8439,109383,197777,,9,1052,77,2374,555,,,,76,1576,3006,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201101,628,,38319,59056,16739,,,,78786,8394,106805,193985,,9,1046,77,2346,550,,,,74,1555,2973,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201028,625,,37465,57272,15830,,,,76982,8276,102448,187706,,9,1028,76,2301,534,,,,74,1519,2911,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201025,600,,37070,56269,15188,,,,75783,8194,100378,184355,,8,1021,76,2275,515,,,,73,1498,2866,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201021,581,,36249,54305,14337,,,,73585,8033,92909,174528,,7,1005,74,2224,507,,,,71,1466,2805,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201018,575,,36048,53458,13879,,,,72793,8015,91816,172626,,7,1006,71,2216,500,,,,67,1454,2788,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201014,576,,35458,51873,13149,,,,71139,7919,88918,167977,,7,988,69,2169,468,,,,64,1412,2706,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201011,567,,35145,50912,12637,,,,70101,7861,87378,165342,,7,981,69,2126,468,,,,62,1376,2664,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201007,569,,34576,49446,12023,,,,68527,7783,85106,161418,,7,960,68,2080,451,,,,60,1334,2601,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20201004,561,,34310,48509,11572,,,,67483,7724,83960,159169,,7,948,68,2051,440,,,,57,1314,2558,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200930,550,,33937,47253,11060,,,,66099,7662,80939,154701,,8,947,68,2034,437,,,,56,1297,2540,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200927,528,,33576,46169,10668,,,,65133,7618,79569,152321,,8,933,68,2007,426,,,,54,1283,2501,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200923,516,,33099,44874,10159,,,,63590,7523,76026,147153,,8,921,67,1977,444,,,,54,1267,2488,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200920,509,,32754,43924,9759,,,,62555,7473,74933,144962,,8,902,65,1941,430,,,,52,1248,2437,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200916,497,,32327,42656,9194,,,,61300,7383,72390,141087,,8,893,64,1920,407,,,,52,1230,2392,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200913,503,,32090,41839,8780,,,,60356,7321,71077,138755,,8,878,64,1889,398,,,,50,1204,2351,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200909,490,,31613,40524,8200,,,,58838,7232,68346,134417,,7,861,64,1834,386,,,,48,1166,2285,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200906,483,,31327,39844,7852,,,,58039,7176,67098,132314,,7,859,64,1827,386,,,,48,1159,2276,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200902,461,,30902,38610,7506,,,,56639,7093,64494,128239,,7,849,63,1788,365,,,,47,1130,2217,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200830,454,,30604,37708,7255,,,,55665,7033,62546,125235,,6,837,61,1752,348,,,,46,1101,2162,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200826,437,,29948,36070,5976,,,,53764,6906,58571,119254,,6,799,58,1668,318,,,,43,1043,2045,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200823,429,,29593,35362,5912,,,,52801,6836,55422,115060,,5,792,57,1652,304,,,,43,1034,2013,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200819,405,,28660,33626,5670,,,,50893,6674,53910,111478,,4,769,56,1594,294,,,,41,995,1944,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200816,383,,27226,31308,5352,,,,47880,6471,54081,108433,,4,744,55,1543,300,,,,40,958,1898,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200812,383,,27226,31308,5352,,,,47880,6471,50434,104786,,4,744,55,1543,284,,,,40,958,1882,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200809,371,,26613,30405,5209,,,,46600,6401,48332,101334,,4,709,52,1454,261,,,,36,897,1768,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200805,348,,25330,28854,4965,,,,44538,6222,43901,94654,,4,682,50,1394,250,,,,35,862,1695,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200802,337,,24645,27780,4804,,,,43215,6101,42136,91444,,4,653,48,1342,236,,,,32,832,1627,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200729,309,,23239,25915,4527,,,,40720,5832,37228,83782,,4,623,48,1267,223,,,,29,779,1538,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200726,286,,22269,24667,4331,,,,38938,5677,34677,79294,,4,599,47,1212,214,,,,29,740,1473,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200722,267,,20884,22694,3957,,,,36516,5457,29832,71813,,4,561,45,1126,193,,,,27,672,1364,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200719,256,,19864,21399,3754,,,,34691,5256,27057,67011,,4,537,39,1074,173,,,,23,637,1287,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200715,232,,18335,19231,3417,,,,31843,4960,22262,59067,,4,516,35,1019,156,,,,23,593,1211,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200712,216,,17650,18094,3063,,,,30427,4846,18318,53587,,4,479,34,937,143,,,,19,543,1121,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200708,194,,16006,15937,2650,,,,27325,4373,15263,46962,,4,459,33,891,134,,,,18,513,1058,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200705,182,,15320,14864,2515,,,,25917,4175,13855,43953,,4,442,31,850,126,,,,17,488,1007,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200701,169,,14308,13489,2275,,,,23872,3882,11206,38962,,4,431,28,822,122,,,,15,469,972,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200628,150,,13429,12412,2073,,,,22198,3646,9599,35441,,4,413,25,782,112,,,,14,440,919,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200624,132,,12599,11210,1840,,,,20429,3317,8317,32064,,5,404,25,764,102,,,,14,430,891,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200621,118,,11080,9481,1447,,,,17722,2712,6876,27312,,5,359,18,680,92,,,,12,380,790,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200617,118,,11080,9481,1447,,,,17722,2712,6876,27312,,5,359,18,680,92,,,,12,380,790,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200614,113,,10497,8976,1352,,,,16856,2488,6272,25615,,5,350,18,668,87,,,,12,375,773,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200610,103,,9221,7967,1089,,,,14969,2086,4932,21989,,5,333,18,640,86,,,,12,360,744,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200607,96,,8524,7572,955,,,,14065,1907,4526,20500,,5,304,14,598,80,,,,9,344,692,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200603,85,,7774,7031,805,,,,12958,1666,4224,18851,,3,286,12,564,77,,,,8,330,653,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200531,86,,7534,6861,776,,,,12607,1612,4021,18241,,3,278,12,543,77,,,,7,318,632,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200527,82,,6730,6273,653,,,,11438,1380,3214,16032,,3,256,12,502,69,,,,7,296,583,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200524,79,,5972,5796,581,,,,10385,1221,2870,14478,,3,239,12,471,68,,,,7,281,551,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200520,75,,5248,5416,529,,,,9479,1091,2481,13052,,3,226,12,447,63,,,,7,267,522,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200517,70,,4607,4975,456,,,,8541,981,2268,11771,,3,215,11,418,59,,,,6,246,488,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200513,59,,3841,4268,371,,,,7247,783,1858,9889,,2,172,8,337,46,,,,5,198,393,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200510,61,,3789,4333,371,,,,7266,759,1864,9889,,3,178,9,341,42,,,,5,194,393,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200506,57,,3351,3877,304,,,,6493,601,1597,8691,,3,155,8,297,37,,,,5,170,343,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200503,56,,3002,3518,241,,,,5871,459,1557,7888,,2,129,8,254,28,,,,2,145,290,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200429,52,,2646,3186,196,,,,5310,378,1236,6925,,2,115,7,229,25,,,,2,131,262,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200426,50,,2411,2947,163,,,,4883,340,1196,6421,,3,98,6,197,15,,,,1,113,219,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200422,42,,1842,2296,110,,,,3820,194,889,4903,,2,75,4,144,12,,,,0,79,160,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200419,45,,1831,2300,102,,,,3836,167,900,4903,,5,85,5,138,17,,,,,66,160,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200415,41,,1594,1996,85,,,,3328,134,779,4241,,3,43,3,71,8,,,,,34,82,,,,,,,,,,,,,,,,,,,,,,,,
"AL",20200412,37,,1279,1657,66,,,,2695,100,788,3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
