"State","Date","Cases_Asian","Cases_AIAN","Cases_Black","Cases_White","Cases_Other","Cases_NHPI","Cases_Multiracial","Cases_LatinX","Cases_Ethnicity_NonHispanic","Cases_Ethnicity_Hispanic","Cases_Ethnicity_Unknown","Cases_Total","Deaths_AIAN","Deaths_Asian","Deaths_Black","Deaths_Ethnicity_Hispanic","Deaths_Ethnicity_NonHispanic","Deaths_Ethnicity_Unknown","Deaths_LatinX","Deaths_Multiracial","Deaths_NHPI","Deaths_Other","Deaths_White","Deaths_Total","Hospitalizations_AIAN","Hospitalizations_Asian","Hospitalizations_Black","Hospitalizations_Ethnicity_Hispanic","Hospitalizations_Ethnicity_NonHispanic","Hospitalizations_Ethnicity_Unknown","Hospitalizations_LatinX","Hospitalizations_Multiracial","Hospitalizations_NHPI","Hospitalizations_Other","Hospitalizations_White","Hospitalizations_Total","Tests_AIAN","Tests_Asian","Tests_Black","Tests_Ethnicity_Hispanic","Tests_Ethnicity_NonHispanic","Tests_Ethnicity_Unknown","Tests_LatinX","Tests_Multiracial","Tests_NHPI","Tests_Other","Tests_White","Tests_Total"
"UT",20210307,7107,5016,5001,238411,26238,8931,,77215,263314,77215,34321,374850,72,59,18,282,1575,119,282,,57,119,1329,1976,459,349,246,3268,11263,360,3268,,765,1114,9312,14891,23644,42053,29013,282286,1697003,268832,282286,,32491,131519,1508818,2248121
"UT",20210303,7107,5016,5001,238411,26238,8931,,77215,261172,77215,34321,372708,72,59,18,282,1554,119,282,,57,119,1329,1955,459,349,246,3268,11155,360,3268,,765,1114,9312,14783,23644,42053,29013,282286,1671637,268832,282286,,32491,131519,1508818,2222755
"UT",20210228,7082,4994,4976,237249,26163,8901,,77011,259901,77011,34323,371235,71,58,18,280,1538,117,280,,57,119,1314,1935,456,345,244,3259,11077,359,3259,,765,1111,9243,14695,23474,41638,28735,280181,1657491,268119,280181,,32208,130624,1496032,2205791
"UT",20210224,7031,4946,4938,235221,26022,8857,,76643,257675,76643,34283,368601,70,58,18,278,1485,116,278,,56,117,1265,1879,454,340,241,3237,10961,356,3237,,763,1105,9138,14554,23194,41034,28313,277019,1636727,266848,277019,,31769,129407,1476598,2180594
"UT",20210221,7009,4911,4909,233792,25934,8818,,76375,256112,76375,34238,366725,70,57,17,274,1465,113,274,,55,116,1248,1852,449,338,241,3216,10880,349,3216,,756,1100,9072,14445,23016,40604,27983,274596,1622869,266148,274596,,31447,128361,1461584,2163613
"UT",20210217,6926,4874,4864,231126,25752,8772,,75868,253258,75868,34122,363248,70,54,17,267,1429,110,267,,55,114,1215,1806,447,334,237,3194,10754,346,3194,,756,1093,8956,14294,22813,40179,27654,271781,1599287,265520,271781,,31148,127248,1444185,2136588
"UT",20210214,6897,4857,4841,229636,25661,8742,,75583,251676,75583,34035,361294,70,53,17,265,1418,111,265,,55,113,1206,1794,445,333,235,3171,10676,342,3171,,751,1090,8886,14189,22638,39715,27368,269447,1588417,264333,269447,,30830,126290,1430344,2122197
"UT",20210210,6820,4797,4768,226664,25474,8666,,74997,248471,74997,33871,357339,70,53,17,264,1397,104,264,,53,113,1187,1765,437,329,230,3145,10521,341,3145,,749,1084,8750,14007,22341,38978,26904,265792,1565730,263287,265792,,30407,124864,1408639,2094809
"UT",20210207,6767,4772,4735,224646,25352,8608,,74595,246307,74595,33706,354608,69,53,17,264,1368,104,264,,52,113,1160,1736,434,325,230,3125,10395,342,3125,,742,1081,8636,13862,22111,38508,26545,263092,1550528,262415,263092,,30053,123753,1392956,2076035
"UT",20210203,6678,4734,4681,221173,25084,8519,,73946,242554,73946,33500,350000,69,52,17,258,1339,100,258,,52,110,1133,1697,431,324,227,3088,10224,336,3088,,736,1065,8477,13648,21803,37851,26051,259341,1523957,261513,259341,,29613,122305,1370131,2044811
"UT",20210131,6615,4696,4634,218696,24843,8468,,73378,239866,73378,33380,346624,68,52,17,255,1312,98,255,,52,108,1107,1665,427,321,223,3059,10076,333,3059,,731,1059,8341,13468,21589,37215,25686,256010,1508317,260320,256010,,29246,120783,1352676,2024647
"UT",20210127,6479,4633,4548,214376,24534,8346,,72453,235181,72453,33050,340684,67,49,16,250,1270,100,250,,52,106,1072,1620,420,310,222,3016,9871,330,3016,,718,1040,8172,13217,21218,36319,25123,251323,1479603,258180,251323,,28749,119009,1325772,1989106
"UT",20210124,6396,4568,4496,211234,24348,8265,,71823,231803,71823,32779,336405,65,49,16,249,1246,100,249,,52,104,1051,1595,416,303,218,2983,9706,327,2983,,713,1032,8026,13016,20955,35554,24648,247510,1461274,256701,247510,,28370,117485,1304949,1965485
"UT",20210120,6219,4472,4369,205467,23907,8110,,70496,225566,70496,32318,328380,62,46,16,239,1187,91,239,,49,102,999,1517,405,294,219,2931,9475,323,2931,,702,1016,7830,12729,20638,34632,24046,242765,1409440,255552,242765,,27807,115791,1277710,1998941
"UT",20210117,6120,4429,4310,202153,23710,8032,,69816,221993,69816,32028,323837,62,46,16,236,1170,87,236,,48,101,982,1493,397,291,208,2897,9302,319,2897,,697,1006,7678,12518,20344,33906,23611,239180,1385969,253219,239180,,27389,114402,1256153,1968204
"UT",20210113,5979,4291,4201,195529,23281,7865,,68443,214830,68443,31544,314817,60,46,16,233,1130,86,233,,48,99,946,1449,388,284,203,2845,9009,306,2845,,687,990,7417,12160,19910,32809,23011,233977,1349308,252988,233977,,26793,112571,1222268,1924327
"UT",20210110,5811,4181,4096,189509,22902,7721,,67144,208375,67144,30480,305999,58,45,15,229,1083,80,229,,47,98,904,1392,385,272,199,2796,8780,290,2796,,685,971,7208,11866,19578,31847,22448,228882,1316127,251021,228882,,26210,110607,1191573,1882166
"UT",20210106,5591,4040,3958,179903,22155,7488,,65044,198099,65044,29577,292720,54,41,15,223,1031,76,223,,44,93,868,1330,373,263,194,2732,8451,280,2732,,671,941,6922,11463,19902,30859,21906,223018,1277365,249910,223018,,25543,108488,1155452,1835078
"UT",20210103,5443,3942,21703,173161,21703,7343,,63734,190928,63734,28811,283473,54,40,14,219,1006,76,219,,44,90,846,1301,366,258,188,2683,8206,270,2683,,660,925,6702,11159,18895,30448,21664,220753,1260960,249612,220753,,25316,107570,1140202,1814460
"UT",20201230,5280,3816,3764,164872,21181,7194,,62203,182177,62203,27560,271940,52,39,14,213,973,70,213,,44,88,816,1256,360,255,184,2640,7969,264,2640,,653,901,6488,10873,18559,29862,21259,216603,1233174,246588,216603,,24829,106145,1114294,1778139
"UT",20201227,5184,3726,3708,159609,20927,7077,,61250,176608,61250,27016,264874,51,38,14,208,936,70,208,,43,84,782,1214,354,251,179,2593,7738,253,2593,,643,878,6291,10584,18414,29566,21064,215031,1220910,246367,215031,,24602,105631,1102888,1763563
"UT",20201223,5024,3645,3638,154397,20607,6952,,60307,171001,60307,26389,257697,49,38,14,207,920,69,207,,42,82,771,1196,341,248,174,2548,7530,249,2548,,635,862,6112,10327,18128,28900,20583,210983,1192623,242980,210983,,24147,104260,1076399,1726380
"UT",20201220,4936,3566,3552,149643,20273,6845,,59319,165916,59319,25729,250964,49,38,13,199,889,67,199,,40,79,743,1155,329,241,169,2501,7306,232,2501,,622,844,5922,10039,17862,28314,20166,207460,1170204,240490,207460,,23776,103018,1055599,1696685
"UT",20201216,4749,3444,3418,142465,19765,6658,,57609,158173,57609,24933,240715,49,37,13,192,840,64,192,,39,78,696,1096,317,238,165,2444,7025,223,2444,,605,831,5669,9692,17442,27532,19645,202469,1138208,238301,202469,,23211,101485,1025691,1655776
"UT",20201213,4640,3342,3324,137733,19437,6539,,56487,153077,56487,24340,233904,47,34,13,184,809,62,184,,38,73,672,1055,304,234,163,2393,6810,218,2393,,597,812,5484,9421,17132,26836,19118,197834,1112580,235197,197834,,22714,100011,1001829,1620671
"UT",20201209,4459,3187,3182,130160,18816,6297,,54302,144995,54302,23248,222545,46,34,12,179,763,53,179,,38,72,622,995,292,226,160,2319,6572,214,2319,,590,792,5273,9105,16486,25886,18444,191439,1075556,233430,191439,,21963,98104,967559,1573311
"UT",20201206,4339,3092,3102,125525,18421,6145,,52876,140085,52876,22446,215407,43,31,11,169,717,53,169,,35,68,591,939,284,216,157,2268,6347,207,2268,,581,772,5076,8822,16102,25255,17959,186510,1049480,229934,186510,,21394,96584,943194,1536932
"UT",20201202,4125,2886,2970,116965,17589,5858,,50205,130939,50205,21076,202220,43,30,11,166,688,52,166,,34,65,565,906,265,208,154,2193,6035,195,2193,,556,744,4826,8423,15591,24562,17423,180967,1017362,227513,180967,,20794,94481,913260,1494591
"UT",20201129,3996,2790,2867,111340,17112,5716,,48646,124951,48646,20212,193809,43,29,11,159,659,50,159,,34,61,537,868,256,200,152,2132,5751,193,2132,,536,724,4579,8076,15336,24157,17202,178043,1001666,226248,178043,,20522,93303,898758,1473569
"UT",20201125,3821,2649,2759,105066,16417,5513,,46552,118279,46552,19071,183902,42,29,11,152,636,46,152,,34,56,517,834,244,196,152,2080,5524,181,2080,,526,712,4378,7785,14845,23205,16670,171974,968536,221915,171974,,19927,90606,868260,1427402
"UT",20201122,3672,2559,2672,100801,15869,5368,,45088,113617,45088,18471,177176,42,29,10,149,600,44,149,,33,54,483,793,237,192,147,2031,5330,171,2031,,511,697,4216,7532,14246,21657,15967,165464,928925,215848,165464,,19251,87841,831977,1372251
"UT",20201118,3370,2341,2503,91167,14783,5039,,41924,103312,41924,16792,162028,42,29,9,139,560,41,139,,33,50,443,740,231,182,141,1955,4983,169,1955,,492,662,3915,7107,13702,20574,15385,158355,889434,210835,158355,,18500,85092,795182,1317625
"UT",20201115,3218,2222,2411,85869,14213,4873,,40273,97600,40273,15935,153808,41,29,9,136,541,41,136,,33,50,425,718,216,172,136,1890,4720,159,1890,,475,647,3694,6769,13293,19782,14872,152888,859212,205160,152888,,17922,82841,767184,1273942
"UT",20201111,2979,2048,2221,76740,13301,4557,,37587,87797,37587,14336,139720,41,29,9,130,513,35,130,,33,49,396,678,211,165,124,1806,4445,144,1806,,459,627,3452,6395,12816,18923,14302,146897,824502,200807,146897,,17035,80471,735200,1226451
"UT",20201108,2828,1939,2148,72517,12723,4386,,36012,83232,36012,13377,132621,41,29,9,129,495,35,129,,30,49,381,659,202,251,120,1740,4203,141,1740,,433,601,3262,6084,12526,18214,13866,141963,797154,196355,141963,,16316,78469,709910,1187619
"UT",20201104,2616,1817,2033,65768,11940,4035,,33618,75969,33618,11898,121485,40,28,9,127,465,33,127,,29,46,354,625,196,147,116,1676,3953,126,1676,,411,578,3047,5755,12162,17467,13404,136422,768919,193202,136422,,15562,76206,683841,1148266
"UT",20201101,2511,1747,1978,62754,11496,3868,,32497,72629,32497,11384,116510,40,28,8,125,457,32,125,,28,45,348,614,192,140,109,1622,3780,124,1622,,396,560,2904,5526,11836,16884,13041,132797,748595,189678,132797,,15048,74538,665445,1119267
"UT",20201028,2333,1646,1866,58107,10866,3628,,30881,67420,30881,10502,108803,39,27,8,120,437,31,120,,28,43,332,588,185,135,104,1569,3565,113,1569,,375,539,2726,5247,11537,16227,12625,128787,724620,187075,128787,,14495,72738,643489,1086973
"UT",20201025,2245,1613,1822,55640,10575,3501,,30047,64651,30047,10184,104882,38,26,8,119,421,32,119,,27,43,319,572,183,128,103,1524,3415,110,1524,,356,525,2607,5049,11221,15793,12302,125073,704919,183278,125073,,14081,71105,625468,1058321
"UT",20201021,2116,1540,1741,51350,10071,3304,,28576,59984,28576,9446,98006,38,25,8,117,408,32,117,,27,42,307,557,177,125,101,1465,3237,105,1465,,345,503,2452,4807,10926,15288,11954,120962,682155,180842,120962,,13596,69277,604518,1027363
